#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
20640	M+H-H2O	566881	1	Spectral Match to Cholestan-3-one, (5.alpha.)- from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectrapklbin/spec-00000.mgf20640	N/A	N/A	QqQ	Positive	ESI	369.351	lib-00003.mgf	Bronze	3	0.611855	2714.97	1.00278	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	369.351	N/A	93.083	11	N/A	1	370.354	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003138970	3435	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195429945881	 	spec-00000.mgf
1548	M+H-H2O	17968820	1	Prostaglandin D1	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1548	N/A	N/A	Q-TOF	Positive	ESI	337.237	lib-00003.mgf	Bronze	3	0.612422	2707.28	0.912994	1	NIST14	NIST	337.237	N/A	67.069	4	N/A	1	336.324	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000399625	499	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195429945881	 	spec-00000.mgf
13317	M-H	N/A	1	PE(P-16:0/18:1); [M-H]- C39H75N1O7P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf13317	N/A	N/A	CID; Velos	Negative	LC-ESI	701.536	lib-00003.mgf	Gold	1	0.611998	1269.62	0.890686	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	701.536	N/A	242.08	3	N/A	1	700.645	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003097859	858	UPDATE-SINGLE-ANNOTATED-GOLD	0.195429945881	 	spec-00000.mgf
1151	M+H	n/a	1	NCGC00385456-01!2-(3-hexyl-4-methyl-2,5-dioxopyrrol-1-yl)-3-hydroxybutanoic acid	isolated	lfnothias	297.158	spectrapklbin/spec-00000.mgf1151	InChI=1S/C15H23NO5/c1-4-5-6-7-8-11-9(2)13(18)16(14(11)19)12(10(3)17)15(20)21/h10,12,17H,4-8H2,1-3H3,(H,20,21)	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	298.165	lib-00003.mgf	Gold	1	0.611086	2976.27	0.887421	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	298.165	n/a	155.857	6	CCCCCCC1=C(C)C(=O)N(C(C(C)O)C(O)=O)C1=O	1	297.278	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000845542	876	UPDATE-SINGLE-ANNOTATED-GOLD	0.195429945881	 	spec-00000.mgf
10779	M+H	N/A	1	Cer(d18:0/18:0(2OH)); [M+H]+ C36H74N1O4	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf10779	N/A	N/A	HCD; Velos	Positive	LC-ESI	583.554	lib-00003.mgf	Gold	1	0.613198	1689.37	0.98584	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	583.554	N/A	241.971	9	N/A	1	582.568	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003093613	5026	UPDATE-SINGLE-ANNOTATED-GOLD	0.195429945881	 	spec-00000.mgf
9884	[M+H]+	N/A	1	MoNA:741166 Tetracycline	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf9884	InChI=1S/C22H24N2O8/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(23)30)19(29)22(10,32)18(13)28/h4-6,9-10,15,25,27-28,31-32H,7H2,1-3H3,(H2,23,30)/t9-,10-,15-,21+,22-/m0/s1	N/A	LC-ESI-QFT	 	LC-ESI-QFT	445.16	lib-00003.mgf	Bronze	3	0.616504	2856.72	1.2717	1	MONA	MoNA	445.16	N/A	188.613	3	N/A	1	446.432	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000566445	1380	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
9549	[M+H]+	98112-32-4	1	MassbankEU:SM881002 Tris(1-chloro-2-propyl)phosphate|Tris(1-chloropropan-2-yl) phosphate	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf9549	1S/C9H18Cl3O4P/c1-7(4-10)14-17(13,15-8(2)5-11)16-9(3)6-12/h7-9H,4-6H2,1-3H3	N/A	LC-ESI-QFT	Positive	ESI	327.008	lib-00003.mgf	Bronze	3	0.614578	894.227	0.292419	1	MASSBANKEU	Massbank EU	327.008	N/A	200.714	3	CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	1	327.3	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000842061	867	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
9215	M+H	N/A	1	Cer(d18:1/24:0(2OH)); [M+H]+ C42H84N1O4	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf9215	N/A	N/A	CID; Velos	Positive	LC-ESI	665.632	lib-00003.mgf	Gold	1	0.613501	5.13492	0.00341797	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	665.632	N/A	271.301	3	N/A	1	665.629	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003128782	1182	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
767	M+Na	n/a	1	NCGC00384525-01_C35H54O14_Card-17-enolide, 3-[(2-O-hexopyranosylhexopyranosyl)oxy]-14-hydroxy-, (17E)-	isolated	lfnothias	698.351	spectrapklbin/spec-00000.mgf767	InChI=1S/C35H54O14/c1-33-8-5-18(46-32-30(28(42)26(40)23(14-37)48-32)49-31-29(43)27(41)25(39)22(13-36)47-31)12-17(33)3-4-21-20(33)6-9-34(2)19(7-10-35(21,34)44)16-11-24(38)45-15-16/h17-18,20-23,25-32,36-37,39-44H,3-15H2,1-2H3/b19-16+	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	721.341	lib-00003.mgf	Gold	1	0.614357	865.173	0.624084	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	721.341	n/a	256.473	4	CC12CCC(CC1CCC3C2CCC4(C)\C(CCC34O)=C5\COC(=O)C5)OC6OC(CO)C(O)C(O)C6OC7OC(CO)C(O)C(O)C7O	1	720.717	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000855059	4681	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
7343	270.2	554621	1	Phytosphingosine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7343	N/A	N/A	IT/ion trap	Positive	ESI	270.2	lib-00003.mgf	Bronze	3	0.617327	3794.93	1.02539	1	NIST14	NIST	270.2	N/A	62.819	4	N/A	1	271.225	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000275232	327	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
63	M+H	N/A	1	PC(20:0/0:0); [M+H]+ C28H59N1O7P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf63	N/A	N/A	CID; Velos	Positive	LC-ESI	551.395	lib-00003.mgf	Gold	1	0.61556	2130.05	1.1745	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	551.395	N/A	292.63	4	N/A	1	552.57	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003096495	96478	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
6202	M+NH4	N/A	1	TG(14:1/16:1/18:2); [M+NH4]+ C51H94N1O6	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf6202	N/A	N/A	CID; Velos	Positive	LC-ESI	798.674	lib-00003.mgf	Gold	1	0.615276	1255.29	1.00256	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	798.674	N/A	209.953	13	N/A	1	799.677	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003122732	5680	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
5940	[M-H2O+H]+	601-53-6	1	Massbank:FFF00033 Coprostanone	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf5940	1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-20,22-25H,6-17H2,1-5H3/t19?,20-,22?,23?,24?,25?,26?,27?/m1/s1	N/A	LC-APPI-QQ	Positive	ESI	369.431	lib-00003.mgf	Bronze	3	0.614718	2701.41	0.997986	1	MASSBANK	Putative Massbank Match	369.431	N/A	100.941	14	C(C)(C1)(C(C(C)CCCC(C)C)4)C(CC4)C(C2)C(C(C)(C3)C([H])(CC(C3)=O)C2)C1	1	370.429	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000213137	3073	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
5628	M+H	N/A	1	PC(18:0/20:2); [M+H]+ C46H89N1O8P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf5628	N/A	N/A	CID; Velos	Positive	LC-ESI	813.625	lib-00003.mgf	Gold	1	0.616448	1225.77	0.997314	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	813.625	N/A	181.881	3	N/A	1	814.622	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003124350	798	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
5625	M-H	132014814	1	1-Stearoyl-2-linoleoyl-sn-glycero-3-phospho-L-serine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5625	N/A	N/A	HCD	Negative	ESI	786.529	lib-00003.mgf	Bronze	3	0.613862	188.958	0.148621	1	NIST14	NIST	786.529	N/A	220.844	3	N/A	1	786.678	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000300467	4489	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
5414	357.3	58962348	1	6-Ketoprostaglandin F1.alpha.	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5414	N/A	N/A	IT/ion trap	Positive	ESI	357.3	lib-00003.mgf	Bronze	3	0.615021	2658.27	0.949799	1	NIST14	NIST	357.3	N/A	118.783	3	N/A	1	356.35	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000318927	205	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
531	M+NH4	2082793	1	Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, octadecyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf531	N/A	N/A	QqQ	Positive	ESI	548.504	lib-00003.mgf	Bronze	3	0.613932	1798.44	0.98645	1	NIST14	NIST	548.504	N/A	305.327	3	N/A	1	549.49	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000335529	331	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
4830	M+H	519038927	1	14,15-EE-(5Z)-E	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4830	N/A	N/A	HCD	Positive	ESI	325.274	lib-00003.mgf	Bronze	3	0.615365	3035.86	0.987488	1	NIST14	NIST	325.274	N/A	59.476	3	N/A	1	324.286	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000242135	407	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
4775	M-H	N/A	1	PG(16:0/19:0); [M-H]- C41H80O10P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf4775	N/A	N/A	CID; Velos	Negative	LC-ESI	764.557	lib-00003.mgf	Gold	1	0.614841	130.763	0.0999756	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	764.557	N/A	193.888	4	N/A	1	764.657	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003089824	950	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
35020	279.1	152432	1	Quinestrol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf35020	N/A	N/A	IT/ion trap	Positive	ESI	279.1	lib-00003.mgf	Bronze	3	0.616046	6886.41	1.922	1	NIST14	NIST	279.1	N/A	52.294	5	N/A	1	277.178	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000249707	497	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
35019	279.1	152432	1	Quinestrol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf35019	N/A	N/A	IT/ion trap	Positive	ESI	279.1	lib-00003.mgf	Bronze	3	0.616046	6880.72	1.92041	1	NIST14	NIST	279.1	N/A	51.367	5	N/A	1	277.18	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000249707	497	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
3436	M+NH4	N/A	1	TG(16:0/16:1/18:2); [M+NH4]+ C53H100N1O6	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf3436	N/A	N/A	CID; Lumos	Positive	LC-ESI	828.721	lib-00003.mgf	Gold	1	0.615257	1224.43	1.01471	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	828.721	N/A	268.519	10	N/A	1	829.736	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003088145	3795	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
32071	M+NH4	79630	1	Spectral Match to Lanosterol from NIST14	Isolated	Data deposited by mernst	0.0	spectrapklbin/spec-00000.mgf32071	N/A	N/A	QqIT	Positive	ESI	444.41	lib-00003.mgf	Bronze	3	0.616183	4390.34	1.95111	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	444.41	N/A	185.692	5	N/A	1	446.361	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003135064	622	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
31748	M+H	2315664	1	p-tert-Octylphenol decaglycol ether	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf31748	N/A	N/A	QqQ	Positive	ESI	647.437	lib-00003.mgf	Bronze	3	0.616928	1510.05	0.977661	1	NIST14	NIST	647.437	N/A	41.311	3	N/A	1	648.415	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000333562	194	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
30789	Cat	N/A	1	Benzyl hexadecyl dimethylammonium cation	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf30789	N/A	N/A	QqQ	Positive	ESI	360.362	lib-00003.mgf	Bronze	3	0.617566	6.94424	0.00250244	1	NIST14	NIST	360.362	N/A	62.039	3	N/A	1	360.365	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000334443	8611	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
30554	M-H	29044755	1	9S,11R-Dihydroxy-15-oxoprostanoic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf30554	N/A	N/A	IT-FT/ion trap with FTMS	Negative	ESI	355.249	lib-00003.mgf	Bronze	3	0.61448	5381.25	1.91168	1	NIST14	NIST	355.249	N/A	108.586	3	N/A	1	353.337	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000309523	195	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
2770	M+H	3820675	1	Glafenin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2770	N/A	N/A	QqQ	Positive	in source ESI	373.095	lib-00003.mgf	Bronze	3	0.613767	5017.19	1.87189	1	NIST14	NIST	373.095	N/A	96.927	3	N/A	1	371.223	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000412339	1393	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
26302	M+H	2672573	1	1,2,3-Benzenetricarboxylic acid, trimethyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf26302	N/A	N/A	Q-TOF	Positive	ESI	253.071	lib-00003.mgf	Bronze	3	0.613617	7254.09	1.8358	1	NIST14	NIST	253.071	N/A	65.303	3	N/A	1	251.235	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000358227	202	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
25077	317.2	61263352	1	9-Deoxy-9-methylene-16,16-dimethyl Prostaglandin E2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf25077	N/A	N/A	IT/ion trap	Positive	ESI	317.2	lib-00003.mgf	Bronze	3	0.616199	6104.67	1.9364	1	NIST14	NIST	317.2	N/A	69.384	3	N/A	1	315.264	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000309257	157	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
23564	M-H	54142299	1	15(R),19(R)-Hydroxyprostaglandin E2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf23564	N/A	N/A	HCD	Negative	ESI	367.213	lib-00003.mgf	Bronze	3	0.616537	2437	0.894897	1	NIST14	NIST	367.213	N/A	56.818	3	N/A	1	366.318	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000245639	1297	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
23547	577.5	29541660	1	1-Palmitoyl-2-oleoyl-sn-glycerol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf23547	N/A	N/A	IT/ion trap	Positive	ESI	577.5	lib-00003.mgf	Bronze	3	0.613847	34.2431	0.0197754	1	NIST14	NIST	577.5	N/A	277.107	5	N/A	1	577.52	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000252760	509	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
23433	M-H	n/a	1	NCGC00381038-01_C28H35NO8_2-[1-Hydroxy-1,4-dimethyl-4-(4-methyl-3-penten-1-yl)-7-oxo-2,3,3a,4,7,9,10a,10b-octahydro-5,10-dioxa-8-azadicyclopenta[b,def]phenanthren-8(1H)-yl]pentanedioic acid	isolated	lfnothias	513.236	spectrapklbin/spec-00000.mgf23433	InChI=1S/C28H35NO8/c1-14(2)6-5-10-28(4)17-9-11-27(3,35)24-21(17)22-19(37-28)12-15-16(23(22)36-24)13-29(25(15)32)18(26(33)34)7-8-20(30)31/h6,12,17-18,21,24,35H,5,7-11,13H2,1-4H3,(H,30,31)(H,33,34)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	512.229	lib-00003.mgf	Gold	1	0.614625	2314.72	1.18567	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	512.229	n/a	96.127	4	CC(C)=CCCC1(C)OC2=CC3=C(CN(C(CCC(O)=O)C(O)=O)C3=O)C4=C2C5C1CCC(C)(O)C5O4	1	513.415	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000849989	6872	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
2163	M+H	N/A	1	Cer(d18:1/26:0(2OH)); [M+H]+ C44H88N1O4	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf2163	N/A	N/A	HCD; Velos	Positive	LC-ESI	693.664	lib-00003.mgf	Gold	1	0.614064	1443.38	1.00122	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	693.664	N/A	226.505	3	N/A	1	694.665	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003096242	655	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
1976	M+NH4	N/A	1	TG(16:1/16:1/17:1); [M+NH4]+ C52H98N1O6	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf1976	N/A	N/A	CID; Lumos	Positive	LC-ESI	814.705	lib-00003.mgf	Gold	1	0.615521	1311.87	1.06879	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	814.705	N/A	318.7	6	N/A	1	815.774	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003089119	1927	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
1729	694.0	1420366	1	Acetoacetyl coenzyme A	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1729	N/A	N/A	IT/ion trap	Positive	ESI	694.0	lib-00003.mgf	Bronze	3	0.617111	914.12	0.634399	1	NIST14	NIST	694.0	N/A	251.252	3	N/A	1	694.634	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000275554	3462	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
160	M+H	142778	1	Octadec-9-enoic acid butyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf160	N/A	N/A	IT/ion trap	Positive	ESI	339.326	lib-00003.mgf	Bronze	3	0.614734	5826.32	1.97702	1	NIST14	NIST	339.326	N/A	117.954	3	N/A	1	341.303	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000293188	134	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
15589	M+H	 	0	Rifamycin W	Crude	na	0.0	spectrapklbin/spec-00000.mgf15589	 	 	Ion Trap	Positive	LC-ESI	656.047	lib-00003.mgf	Bronze	3	0.615458	767.63	0.503601	1	GNPS-LIBRARY	Maffioli	656.047	 	123.717	4	 	1	655.543	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000840398	4167	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
15127	M-H	N/A	1	2,3-Dinor prostaglandin E1	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf15127	N/A	N/A	HCD	Negative	ESI	325.202	lib-00003.mgf	Bronze	3	0.613708	5874.22	1.91031	1	NIST14	NIST	325.202	N/A	99.468	6	N/A	1	323.292	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000238195	254	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
14359	M+H	N/A	1	PC(17:1/0:0); [M+H]+ C25H51N1O7P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf14359	N/A	N/A	CID; Lumos	Positive	LC-ESI	507.332	lib-00003.mgf	Gold	1	0.614016	2008.57	1.01901	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	507.332	N/A	13.87	3	N/A	1	506.313	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003089766	6303	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
1404	M+H	N/A	1	Cer(d18:0/22:0); [M+H]+ C40H82N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf1404	N/A	N/A	HCD; Velos	Positive	LC-ESI	623.622	lib-00003.mgf	Gold	1	0.615194	1663.34	1.03729	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	623.622	N/A	316.773	7	N/A	1	624.659	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003122711	2927	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
13335	M+H	n/a	1	NCGC00381349-01_C11H13NO5_1H-Pyrrole-3-propanoic acid, 5-acetyl-4-(carboxymethyl)-	isolated	lfnothias	239.079	spectrapklbin/spec-00000.mgf13335	InChI=1S/C11H13NO5/c1-6(13)11-8(4-10(16)17)7(5-12-11)2-3-9(14)15/h5,12H,2-4H2,1H3,(H,14,15)(H,16,17)	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	240.087	lib-00003.mgf	Gold	1	0.617157	3699.11	0.888107	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	240.087	n/a	84.585	4	CC(=O)C1=C(CC(O)=O)C(=C[NH]1)CCC(O)=O	1	239.199	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000855598	345	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
13313	M+H	155073475	1	19(20)-EpDPE	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf13313	N/A	N/A	HCD	Positive	ESI	345.242	lib-00003.mgf	Bronze	3	0.615422	2943.46	1.0162	1	NIST14	NIST	345.242	N/A	14.39	3	N/A	1	344.226	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000236479	4848	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
10537	M+H	N/A	1	PyroGlu-Thr-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf10537	N/A	N/A	QqQ	Positive	ESI	359.193	lib-00003.mgf	Bronze	3	0.616353	5341.1	1.91849	1	NIST14	NIST	359.193	N/A	61.532	8	N/A	1	357.275	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000377914	983	UPDATE-SINGLE-ANNOTATED-BRONZE	0.195076923077	 	spec-00000.mgf
10017	M+H	N/A	1	Cer(d18:1/25:1); [M+H]+ C43H84N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf10017	N/A	N/A	CID; Velos	Positive	LC-ESI	661.637	lib-00003.mgf	Gold	1	0.613821	1473.49	0.974915	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	661.637	N/A	316.079	5	N/A	1	660.662	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003134436	8202	UPDATE-SINGLE-ANNOTATED-GOLD	0.195076923077	 	spec-00000.mgf
9104	M+H	 4292-10-8	1	Cocamidopropyl betaine	Lysate	AMelnik	342.288	spectrapklbin/spec-00000.mgf9104	 InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h4-17H2,1-3H3,(H-,20,22,23,24)	 	qTof	Positive	LC-ESI	343.3	lib-00003.mgf	Bronze	3	0.617673	5824.39	1.99951	1	GNPS-LIBRARY	PDorrestein	343.3	 	45.837	5	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]	1	345.299	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00000579927	43981	UPDATE-SINGLE-ANNOTATED-BRONZE	0.194796954315	 	spec-00000.mgf
7698	M+H	N/A	1	Cer(d18:1/23:1); [M+H]+ C41H80N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf7698	N/A	N/A	CID; Velos	Positive	LC-ESI	633.606	lib-00003.mgf	Gold	1	0.61846	1606.69	1.01801	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	633.606	N/A	260.55	4	N/A	1	632.588	CARA_C18_pos_FBMN_GNPS_MERGED.mgf	CCMSLIB00003134422	887	UPDATE-SINGLE-ANNOTATED-GOLD	0.194796954315	 	spec-00000.mgf
