#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
8736	[M-H]-	N/A	1	MoNA:3406012 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecanoic acid	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf8736	InChI=1S/C10H3F17O2/c11-3(12,1-2(28)29)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h1H2,(H,28,29)	N/A	LC-ESI-QQ	 	LC-ESI-QQ	477.0	lib-00003.mgf	Bronze	3	0.749405	47.4078	0.0226135	1	MONA	MoNA	477.0	N/A	72.937	7	N/A	1	476.977	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000573155	22695	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314606741573	 	spec-00000.mgf
4948	M+H	N/A	1	Thr-Leu-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4948	N/A	N/A	QqQ	Positive	ESI	361.245	lib-00003.mgf	Bronze	3	0.7495	564.741	0.20401	1	NIST14	NIST	361.245	N/A	142.85	5	N/A	1	361.041	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000377609	22475	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314606741573	 	spec-00000.mgf
991	M+H	57830	1	Progesterone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf991	N/A	N/A	QqQ	Positive	ESI	315.232	lib-00003.mgf	Bronze	3	0.751084	1041.09	0.328186	1	NIST14	NIST	315.232	N/A	151.71	4	N/A	1	314.904	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000340835	14380	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
9861	M+H	N/A	1	Ser-Gln	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9861	N/A	N/A	IT/ion trap	Positive	ESI	234.109	lib-00003.mgf	Bronze	3	0.754995	3471.52	0.812714	1	NIST14	NIST	234.109	N/A	112.593	3	N/A	1	234.922	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000382861	2559	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
9563	M+H	360656	1	Glycodeoxycholic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf9563	N/A	N/A	QqQ	Positive	ESI	450.321	lib-00003.mgf	Bronze	3	0.755524	2599.94	1.17081	1	NIST14	NIST	450.321	N/A	142.532	4	N/A	1	449.15	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000343352	6566	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
9043	M-H	N/A	1	PG(16:1/18:3); [M-H]- C40H70O10P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf9043	N/A	N/A	CID; Velos	Negative	LC-ESI	742.479	lib-00003.mgf	Gold	1	0.750096	1348.32	1.0011	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	742.479	N/A	73.579	4	N/A	1	741.478	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00003092725	1276	UPDATE-SINGLE-ANNOTATED-GOLD	0.314549180328	 	spec-00000.mgf
8693	M+H	52079104	1	O-Desmethylnaproxen	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8693	N/A	N/A	Q-TOF	Positive	ESI	217.086	lib-00003.mgf	Bronze	3	0.751859	9136.96	1.98351	1	NIST14	NIST	217.086	N/A	162.952	3	N/A	1	215.102	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000406077	4378	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
8421	M+H	N/A	1	His-His	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8421	N/A	N/A	IT/ion trap	Positive	ESI	293.136	lib-00003.mgf	Bronze	3	0.755689	5779.62	1.69421	1	NIST14	NIST	293.136	N/A	113.069	3	N/A	1	294.83	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000382684	47082	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
650	131.1	720676540	1	4-Ethoxy-6-methoxycoumarin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf650	N/A	N/A	IT/ion trap	Positive	ESI	131.1	lib-00003.mgf	Bronze	3	0.751556	821.6	0.107712	1	NIST14	NIST	131.1	N/A	34.056	3	N/A	1	130.992	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000329992	568	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
6003	M-H	129263598	1	5(S),6(R)-11-trans DiHETE	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6003	N/A	N/A	HCD	Negative	ESI	335.223	lib-00003.mgf	Bronze	3	0.750178	2592.36	0.869019	1	NIST14	NIST	335.223	N/A	130.157	4	N/A	1	336.092	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000242993	977	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
58	M+H	n/a	1	NCGC00381222-01!1,3,5-trihydroxy-4-[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylic acid	isolated	lfnothias	368.111	spectrapklbin/spec-00000.mgf58	InChI=1S/C17H20O9/c1-25-13-4-2-9(6-10(13)18)3-5-14(21)26-15-11(19)7-17(24,16(22)23)8-12(15)20/h2-6,11-12,15,18-20,24H,7-8H2,1H3,(H,22,23)/b5-3+	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	369.118	lib-00003.mgf	Gold	1	0.751763	5220.56	1.927	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	369.118	n/a	31.916	3	COC1=C(O)C=C(C=C1)\C=C\C(=O)OC2C(O)CC(O)(CC2O)C(O)=O	1	367.191	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000846594	293768	UPDATE-SINGLE-ANNOTATED-GOLD	0.314549180328	 	spec-00000.mgf
5637	[M+H]+	55441-62-8	1	Massbank:BML01712 1,9-dimethyluric acid	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf5637	1S/C7H8N4O3/c1-10-4-3(8-6(10)13)5(12)11(2)7(14)9-4/h1-2H3,(H,8,13)(H,9,14)	N/A	LC-ESI-QTOF	Positive	ESI	197.067	lib-00003.mgf	Bronze	3	0.754027	9786.54	1.9286	1	MASSBANK	Putative Massbank Match	197.067	N/A	62.344	3	CN1C2=C(C(=O)N(C(=O)N2)C)NC1=O	1	195.138	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000205385	413	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
4896	M+H	N/A	1	Phe-Gln	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4896	N/A	N/A	qTof	Positive	LC-ESI	294.145	lib-00003.mgf	Bronze	3	0.75169	3312.64	0.974396	1	NIST14	NIST	294.145	N/A	72.106	3	N/A	1	295.119	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000385204	805	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
4789	[M-H]-	N/A	1	MoNA:2247499 4-Amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)-2(1H)-pyrimidinone	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf4789	InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1	N/A	LC-ESI-QQ	 	LC-ESI-QQ	226.0	lib-00003.mgf	Bronze	3	0.750222	360.202	0.0814056	1	MONA	MoNA	226.0	N/A	118.721	4	N/A	1	226.081	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000565774	2499	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
452	M+Na	50782	1	Acetylsalicylic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf452	N/A	N/A	IT/ion trap	Positive	ESI	203.031	lib-00003.mgf	Bronze	3	0.753661	9414.29	1.91139	1	NIST14	NIST	203.031	N/A	98.665	3	N/A	1	204.942	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000288220	1.5432e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
446	2M-H	4212651	1	Xylulose 5-phosphate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf446	N/A	N/A	Q-TOF	Negative	ESI	459.031	lib-00003.mgf	Bronze	3	0.751839	4155.96	1.90771	1	NIST14	NIST	459.031	N/A	83.308	3	N/A	1	457.123	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000404589	118680	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
3406	M+H	121799	1	n-Propyl gallate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3406	N/A	N/A	HCD	Positive	ESI	213.076	lib-00003.mgf	Bronze	3	0.752582	9340.78	1.9903	1	NIST14	NIST	213.076	N/A	160.89	3	N/A	1	215.066	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000280289	461	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
3333	M+H	320672	1	5-Azacytidine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3333	N/A	N/A	HCD	Positive	ESI	245.088	lib-00003.mgf	Bronze	3	0.750332	7964.1	1.9519	1	NIST14	NIST	245.088	N/A	97.319	3	N/A	1	247.04	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000273698	5498	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
3283	M+H	320672	1	5-Azacytidine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3283	N/A	N/A	HCD	Positive	ESI	245.088	lib-00003.mgf	Bronze	3	0.755669	7969.39	1.9532	1	NIST14	NIST	245.088	N/A	98.925	3	N/A	1	247.041	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000273698	6073	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
3192	M+Na	43056639	1	2-Oxazolidinone, 3-amino-5-(4-morpholinylmethyl)-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3192	N/A	N/A	IT/ion trap	Positive	ESI	224.101	lib-00003.mgf	Bronze	3	0.749872	4400.25	0.986099	1	NIST14	NIST	224.101	N/A	103.17	3	N/A	1	225.087	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000349978	4506	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
2672	M+H	67910127	1	11-Dehydrothromboxane B2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2672	N/A	N/A	IT/ion trap	Positive	ESI	369.227	lib-00003.mgf	Bronze	3	0.751098	4442.58	1.64032	1	NIST14	NIST	369.227	N/A	263.94	3	N/A	1	370.867	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000310906	3950	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
2587	M+H	10284636	1	D-Pinitol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2587	N/A	N/A	Q-TOF	Positive	ESI	195.086	lib-00003.mgf	Bronze	3	0.751027	9687.01	1.8898	1	NIST14	NIST	195.086	N/A	166.676	3	N/A	1	196.976	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000364669	23944	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
1955	2M+H	4042368	1	D-Pyroglutamic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1955	N/A	N/A	IT/ion trap	Positive	ESI	259.092	lib-00003.mgf	Bronze	3	0.754979	143.111	0.0370789	1	NIST14	NIST	259.092	N/A	137.626	3	N/A	1	259.129	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000283899	35860	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
1757	[M-H]-	N/A	1	MoNA:3509624 12alpha-Hydroxy-5beta-cholan-24-oic acid	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf1757	InChI=1S/C24H40O3/c1-15(7-12-22(26)27)18-10-11-19-17-9-8-16-6-4-5-13-23(16,2)20(17)14-21(25)24(18,19)3/h15-21,25H,4-14H2,1-3H3,(H,26,27)/t15-,16+,17+,18-,19+,20+,21+,23+,24-/m1/s1	N/A	LC-ESI-TOF	 	LC-ESI-TOF	375.29	lib-00003.mgf	Bronze	3	0.750515	2706.4	1.01569	1	MONA	MoNA	375.29	N/A	118.499	3	N/A	1	376.306	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000569600	26100	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
1691	2M-H	74793	1	L-Arginine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1691	N/A	N/A	HCD	Negative	ESI	347.216	lib-00003.mgf	Bronze	3	0.755445	5666.76	1.96759	1	NIST14	NIST	347.216	N/A	164.274	3	N/A	1	349.184	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000292294	333730	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
1666	270.9	77930	1	Triethyl citrate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1666	N/A	N/A	IT/ion trap	Positive	ESI	270.9	lib-00003.mgf	Bronze	3	0.751288	1207.07	0.326996	1	NIST14	NIST	270.9	N/A	73.427	3	N/A	1	271.227	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000289914	33200	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
148	M-H	94079808	1	Cicaprost	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf148	N/A	N/A	IT/ion trap	Negative	ESI	373.202	lib-00003.mgf	Bronze	3	0.753007	4875.43	1.81952	1	NIST14	NIST	373.202	N/A	101.976	4	N/A	1	375.022	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000309548	5748	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
10387	M+H	372758	1	Spectral Match to L-Citrulline from NIST14	Isolated	Data deposited by mwang87	0.0	spectrapklbin/spec-00000.mgf10387	InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)	N/A	qTof	Positive	LC-ESI	176.102	lib-00003.mgf	Bronze	3	0.753423	4726.79	0.832397	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	176.102	N/A	174.214	4	NC(C(O)=O)CCCNC(N)=O	1	176.934	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00003139359	4586	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
1029	M+H-H2O	924414	1	1,5-Hexadien-3-ol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1029	N/A	N/A	Q-TOF	Positive	ESI	81.0699	lib-00003.mgf	Bronze	3	0.755401	24115	1.955	1	NIST14	NIST	81.0699	N/A	70.341	3	N/A	1	83.0249	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000368332	1001	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
1000	158.1	83905015	1	Azithromycin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1000	N/A	N/A	IT/ion trap	Positive	ESI	158.1	lib-00003.mgf	Bronze	3	0.755997	6337.08	1.00189	1	NIST14	NIST	158.1	N/A	32.889	5	N/A	1	159.102	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000271327	9390	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314549180328	 	spec-00000.mgf
6574	M-H	N/A	1	PE(16:0/18:3); [M-H]- C39H71N1O8P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf6574	N/A	N/A	CID; Velos	Negative	LC-ESI	713.5	lib-00003.mgf	Gold	1	0.757617	1416.51	1.01068	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	713.5	N/A	95.203	3	N/A	1	712.489	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00003092573	350	UPDATE-SINGLE-ANNOTATED-GOLD	0.314438502674	 	spec-00000.mgf
3089	M+H	N/A	1	MLS001306441-01!	NIH Pharmacologically Active Library	VP/LMS	273.056	spectrapklbin/spec-00000.mgf3089	N/A	N/A	qTof	Positive	LC-ESI	274.064	lib-00003.mgf	Gold	1	0.756251	3760.8	1.0307	1	GNPS-NIH-SMALLMOLECULEPHARMACOLOGICALLYACTIVE	Dorrestein	274.064	N/A	85.133	3	CC(C(=O)O)c1ccc2c(c1)[nH]c3ccc(Cl)cc32	1	273.033	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000085418	11534	UPDATE-SINGLE-ANNOTATED-GOLD	0.314438502674	 	spec-00000.mgf
2395	M-H	97080858	1	3-Hydroxy-2',4,4',6'-tetramethoxychalcone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2395	N/A	N/A	HCD	Negative	ESI	343.119	lib-00003.mgf	Bronze	3	0.75634	2491.79	0.85498	1	NIST14	NIST	343.119	N/A	71.108	3	N/A	1	342.264	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000297533	76400	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314438502674	 	spec-00000.mgf
1656	M+H	1020718255	1	Docosahexaenoic acid ethyl ester	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1656	N/A	N/A	HCD	Positive	ESI	357.279	lib-00003.mgf	Bronze	3	0.756314	5485.63	1.9599	1	NIST14	NIST	357.279	N/A	32.564	3	N/A	1	355.319	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000324002	6342	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314438502674	 	spec-00000.mgf
155	M-H	50-81-7	0	ASCORBATE	Commercial standard	Prasad	176.032	spectrapklbin/spec-00000.mgf155	N/A	N/A	Q-Exactive Plus	Negative	LC-ESI	175.024	lib-00003.mgf	Gold	1	0.757551	5344.46	0.93541	1	GNPS-EMBL-MCF	Alexandrov Theodore	175.024	54670067	165.56	3	C(C(C1C(=O)C(=C(O1)O)O)O)O	1	174.089	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000578108	36130	UPDATE-SINGLE-ANNOTATED-GOLD	0.314438502674	 	spec-00000.mgf
1151	M+Na	64072895	1	.DELTA.12-Prostaglandin D2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1151	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	375.214	lib-00003.mgf	Bronze	3	0.758672	856.282	0.321289	1	NIST14	NIST	375.214	N/A	184.516	4	N/A	1	374.893	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000322836	23000	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314438502674	 	spec-00000.mgf
10208	[M+H]+	20368-24-5	1	Massbank:KO003292 Leu-Leu-Tyr|LLY	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf10208	1S/C21H33N3O5/c1-12(2)9-16(22)19(26)23-17(10-13(3)4)20(27)24-18(21(28)29)11-14-5-7-15(25)8-6-14/h5-8,12-13,16-18,25H,9-11,22H2,1-4H3,(H,23,26)(H,24,27)(H,28,29)/t16-,17-,18-/m0/s1	N/A	LC-ESI-QQ	Positive	ESI	408.0	lib-00003.mgf	Bronze	3	0.756958	1962.03	0.800507	1	MASSBANK	Putative Massbank Match	408.0	N/A	136.432	3	CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C(O)=O)Cc(c1)ccc(O)c1	1	407.199	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000219103	14744	UPDATE-SINGLE-ANNOTATED-BRONZE	0.314438502674	 	spec-00000.mgf
5055	M+H	1204064	1	3-Indoleacrylic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5055	N/A	N/A	Q-TOF	Positive	ESI	188.071	lib-00003.mgf	Bronze	3	0.760232	5564.92	1.0466	1	NIST14	NIST	188.071	N/A	158.861	3	N/A	1	187.024	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000352945	850	UPDATE-SINGLE-ANNOTATED-BRONZE	0.313852813853	 	spec-00000.mgf
367	M-H	4143639	1	4'-Monohydroxyflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf367	N/A	N/A	IT/ion trap	Negative	ESI	237.056	lib-00003.mgf	Bronze	3	0.759889	7831.06	1.8564	1	NIST14	NIST	237.056	N/A	100.594	5	N/A	1	238.912	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000262698	142400	UPDATE-SINGLE-ANNOTATED-BRONZE	0.313852813853	 	spec-00000.mgf
10610	M-H	2304894	1	3-Oxocholic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf10610	N/A	N/A	HCD	Negative	ESI	405.265	lib-00003.mgf	Bronze	3	0.760201	2319.48	0.940002	1	NIST14	NIST	405.265	N/A	100.689	3	N/A	1	404.325	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000268736	3371	UPDATE-SINGLE-ANNOTATED-BRONZE	0.313852813853	 	spec-00000.mgf
851	M+H	1162534	1	5,16-Pregnadien-3.beta.-ol-20-one	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf851	N/A	N/A	IT/ion trap	Positive	ESI	315.232	lib-00003.mgf	Bronze	3	0.761176	1044.29	0.329193	1	NIST14	NIST	315.232	N/A	148.75	5	N/A	1	314.903	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000409416	26587	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
7853	137.1	39923405	1	4-Hydroxy-7-methoxy-3-(4-methoxyphenyl)coumarin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7853	N/A	N/A	IT/ion trap	Positive	ESI	137.1	lib-00003.mgf	Bronze	3	0.761356	7050.98	0.96669	1	NIST14	NIST	137.1	N/A	154.864	3	N/A	1	138.067	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000261908	3140	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
7477	M+H	79629	1	24,25-Dihydrolanosterol	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7477	N/A	N/A	QqIT	Positive	ESI	429.409	lib-00003.mgf	Bronze	3	0.762682	4196.97	1.80222	1	NIST14	NIST	429.409	N/A	139.704	3	N/A	1	431.211	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000344357	5127	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
6957	M-H	N/A	1	PS(16:0/18:2); [M-H]- C40H73N1O10P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf6957	N/A	N/A	CID; Velos	Negative	LC-ESI	759.505	lib-00003.mgf	Gold	1	0.764118	1325.73	1.0069	1	PNNL-LIPIDS-NEGATIVE	Thomas Metz	759.505	N/A	82.282	3	N/A	1	758.498	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00003119839	304	UPDATE-SINGLE-ANNOTATED-GOLD	0.312636165577	 	spec-00000.mgf
6529	[M-H]-	N/A	1	MoNA:2303144 Sinapate	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf6529	InChI=1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+	N/A	LC-ESI-QQ	 	LC-ESI-QQ	223.0	lib-00003.mgf	Bronze	3	0.761548	8280.25	1.8465	1	MONA	MoNA	223.0	N/A	32.103	4	N/A	1	221.154	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000571929	169	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
4773	M+H	93403	1	Benzeneacetic acid, 3,4-dimethoxy-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4773	N/A	N/A	Q-TOF	Positive	ESI	197.081	lib-00003.mgf	Bronze	3	0.762811	9919.32	1.95491	1	NIST14	NIST	197.081	N/A	139.947	3	N/A	1	199.036	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000362113	256	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
3315	M-H	98715	1	4-Hydrazinobenzenesulfonic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3315	N/A	N/A	HCD	Negative	ESI	187.018	lib-00003.mgf	Bronze	3	0.761062	5259.86	0.983688	1	NIST14	NIST	187.018	N/A	79.378	3	N/A	1	188.002	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000247439	2230	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
3281	M+H-H2O	110657982	1	Lipoxin A5	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3281	N/A	N/A	IT/ion trap	Positive	ESI	333.206	lib-00003.mgf	Bronze	3	0.760839	5867.2	1.95499	1	NIST14	NIST	333.206	N/A	32.193	9	N/A	1	331.251	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000243250	4440	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
3264	270.9	77930	1	Triethyl citrate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3264	N/A	N/A	IT/ion trap	Positive	ESI	270.9	lib-00003.mgf	Bronze	3	0.763009	1209.33	0.327606	1	NIST14	NIST	270.9	N/A	64.131	3	N/A	1	271.228	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000289914	176166	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
324	M+H	68359	1	Sulfadiazine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf324	N/A	N/A	QqQ	Positive	ESI	251.06	lib-00003.mgf	Bronze	3	0.761695	4214.92	1.0582	1	NIST14	NIST	251.06	N/A	161.787	3	N/A	1	250.002	CARA_HILIC_neg_GNPS_MS2_merged.mgf	CCMSLIB00000225349	16690	UPDATE-SINGLE-ANNOTATED-BRONZE	0.312636165577	 	spec-00000.mgf
