shared name	CSI_#adducts	CSI_#predictedFPs	CSI_ConfidenceScore	CSI_CSI:FingerIDScore	CSI_ZodiacScore	CSI_SiriusScore	CSI_molecularFormula	CSI_adduct	CSI_InChIkey2D	CSI_InChI	CSI_name	CSI_smiles	CSI_xlogp	CSI_pubchemids	CSI_links	CSI_dbflags	CSI_ionMass	CSI_retentionTimeInSeconds	CSI_id
3580	3	3		-96.365	1.0	38.306	C30H58O5	[M + H3N + H]+	ULNSKDDAVXRMCZ	InChI=1S/C30H58O5/c1-3-5-7-9-10-11-12-13-14-15-16-17-18-19-21-23-25-30(33)35-27-28(31)26-34-29(32)24-22-20-8-6-4-2/h28,31H,3-27H2,1-2H3		CCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC)O	11.3	131799269;131800304	HMDB:(92938 93998);PubChem:(131799269 131800304);PubChem class - bio and metabolites	16777226	516.457	188.566	1645_CARA_C18_pos_SIRIUS_3580
6760	2	2		-61.669	1.0	12.61	C16H32O	[M + H3N + H]+	GASJOQPNNSMIFF	InChI=1S/C16H32O/c1-3-5-7-8-9-10-11-12-13-15-16(17)14-6-4-2/h3-15H2,1-2H3	5-Hexadecanone	CCCCCCCCCCCC(=O)CCCC	6.195	98680	NORMAN:(NS00056676);PubChem:(98680);PubMed	262210	258.279	49.865	7821_CARA_C18_pos_SIRIUS_6760
8675	3	3		-78.721	0.997	10.133	C16H28O2	[M - H4O2 + H]+	PUZGUNYANHPRKM	InChI=1S/C16H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h1H,3-15H2,(H,17,18)	15-Hexadecynoic acid	C#CCCCCCCCCCCCCCC(=O)O	5.66	127256	COCONUT:(CNP0346646);PubChem:(127256);additional;MeSH:(127256);Training Set;PubMed;KEGG Mine	8592572486	217.193	72.116	1585_CARA_C18_pos_SIRIUS_8675
25371	4	4		-249.007	0.999	30.962	C24H39NO3	[M + H3N + H]+	NHOBUAZGAGOEHP	InChI=1S/C24H39NO3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24(27)25-20-21-17-18-22(26)23(19-21)28-2/h8-9,17-19,26H,3-7,10-16,20H2,1-2H3,(H,25,27)	(Z)-N-[(4-hydroxy-3-methoxyphenyl)methyl]hexadec-9-enamide	CCCCCCC=CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	7.0	6448774	PubChem:(6448774);PubChem class - safety and toxic	67108866	407.329	102.771	2261_CARA_C18_pos_SIRIUS_25371
27326	4	4		-171.028	0.985	35.783	C14H13N3O2	[M + H3N + H]+	XQRDAEMFUZSXOO	InChI=1S/C14H13N3O2/c1-18-9-5-6-10(12(8-9)19-2)13-16-11-4-3-7-15-14(11)17-13/h3-8H,1-2H3,(H,15,16,17)	2-(2,4-dimethoxyphenyl)-1H-imidazo[4,5-b]pyridine	COC1=CC(=C(C=C1)C2=NC3=C(N2)C=CC=N3)OC	2.297	156890	PubChem class - safety and toxic;PubChem:(156890);PubMed	67108930	273.133	13.366	7417_CARA_C18_pos_SIRIUS_27326
2080	2	3		-67.32	0.973	51.186	C38H72O3	[M + H]+	CAPNKMBOZXTUGW	InChI=1S/C38H72O3/c1-2-3-4-5-6-7-8-9-14-17-20-23-26-29-32-35-38(40)41-37-34-31-28-25-22-19-16-13-11-10-12-15-18-21-24-27-30-33-36-39/h6-7,9,14,39H,2-5,8,10-13,15-37H2,1H3		CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCO	14.245		COCONUT:(CNP0235966);Natural Products:(UNPD105717);SuperNatural:(SN00386849)	3178496	577.551	255.724	2184_CARA_C18_pos_SIRIUS_2080
4111	1	1		-112.804	1.0	28.207	C37H73NO3	[M + H3N + H]+	SNMLDULQFHAZRC	InChI=1S/C37H73NO3/c1-3-5-7-9-11-13-15-17-18-19-21-23-25-27-29-31-33-37(41)38-35(34-39)36(40)32-30-28-26-24-22-20-16-14-12-10-8-6-4-2/h30,32,35-36,39-40H,3-29,31,33-34H2,1-2H3,(H,38,41)	N-(nonadecanoyl)-sphing-4-enine	CCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	14.5	21579669;52931126;57369345;71751156;73804186;97046266;97046267;97046268;133686895	PubChem:(21579669 52931126 57369345 71751156 73804186 97046266 97046267 97046268 133686895);CHEBI:(142377)	34	597.592	168.667	1662_CARA_C18_pos_SIRIUS_4111
20738	1	5		-302.196	0.576	24.922	C20H38N2O5	[M + H3N + H]+	WPKJJKDHYLESGD	InChI=1S/C20H38N2O5/c1-2-3-4-5-6-7-8-9-10-11-18-21(16-19(24)25)12-13-22(18,14-15-23)17-20(26)27/h18,23H,2-17H2,1H3,(H-,24,25,26,27)/p+1		CCCCCCCCCCCC1N(CC[N+]1(CCO)CC(=O)O)CC(=O)O	2.1	139594168	PubChem:(139594168);NORMAN:(NS00064353)	262146	404.313	107.723	5212_CARA_C18_pos_SIRIUS_20738
2657	2	2		-98.803	0.016	5.944	C40H81NO3	[M - H2O + H]+	SXPRAKSDHOEHIG	InChI=1S/C40H81NO3/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-24-26-28-30-32-34-36-40(44)41-38(37-42)39(43)35-33-31-29-27-25-23-16-14-12-10-8-6-4-2/h38-39,42-43H,3-37H2,1-2H3,(H,41,44)	C22 Dihydroceramide	CCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(CCCCCCCCCCCCCCC)O	16.6	5283575;9895360	COCONUT:(CNP0276136);HMDB:(11765);PubChem:(5283575 9895360);CHEBI:(67021);ZINC bio:(ZINC40165431);PubChem class - bio and metabolites;PubMed;Biocyc:(CPD-22035)	18884714	606.614	283.189	5971_CARA_C18_pos_SIRIUS_2657
33812	1	4		-527.043	0.567	14.241	C31H45N5O8	[M + Na]+	DGDIFYGJQGXMES	InChI=1S/C31H45N5O8/c1-21(33-27(38)19-36-13-15-44-16-14-36)28(39)34-25(17-23-9-11-24(43-3)12-10-23)29(40)35-26(18-22-7-5-4-6-8-22)31(41,42)30(2,32)20-37/h4-12,21,25-26,37,41-42H,13-20,32H2,1-3H3,(H,33,38)(H,34,39)(H,35,40)	1,2,4-Trideoxy-4-Methyl-2-{[n-(Morpholin-4-Ylacetyl)-L-Alanyl-O-Methyl-L-Tyrosyl]amino}-1-Phenyl-D-Xylitol	CC(C(=O)NC(CC1=CC=C(C=C1)OC)C(=O)NC(CC2=CC=CC=C2)C(C(C)(CO)N)(O)O)NC(=O)CN3CCOCC3	-0.4	56643088;76210631	PubChem:(56643088 76210631);PubChem class - bio and metabolites	16777218	638.319	40.146	6028_CARA_C18_pos_SIRIUS_33812
2144	2	2		-114.195	1.0	38.718	C39H77NO3	[M + H]+	WYSRACVJQVNCRW	InChI=1S/C39H77NO3/c1-3-5-7-9-11-13-15-16-17-18-19-20-21-22-23-25-27-29-31-33-35-39(43)40-37(36-41)38(42)34-32-30-28-26-24-14-12-10-8-6-4-2/h32,34,37-38,41-42H,3-31,33,35-36H2,1-2H3,(H,40,43)	N-(tricosanoyl)-hexadecasphing-4-enine	CCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCC)O	15.6	11273482;138293383	COCONUT:(CNP0280727);Natural Products:(UNPD15632);PubChem:(11273482 138293383);SuperNatural:(SN00371446);PubMed	3178562	608.592	237.836	1492_CARA_C18_pos_SIRIUS_2144
422	3	3		-22.128	1.0	57.317	C20H32O2	[M + H]+	HQPCSDADVLFHHO	InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h3-4,6-7,9-10,12-13H,2,5,8,11,14-19H2,1H3,(H,21,22)	eicosatetraenoate	CCC=CCC=CCC=CCC=CCCCCCCC(=O)O	6.364	3080584;5282842;11722594;22486342;25244091;71684511;87131946;87271576;122651972;122651995;122652001;122652078;122652099;124102849;124102850;124102852;124102859;124102862;124102871;124102885;124102887	HMDB:(2177);SuperNatural:(SN00258131);ZINC bio:(ZINC27644415);additional;MeSH:(3080584 5282842 11722594);Plantcyc:(CPD-8121);PubMed;COCONUT:(CNP0407826);Natural Products:(UNPD172475 UNPD124019);PubChem:(3080584 5282842 11722594 22486342 25244091 71684511 87131946 87271576 122651972 122651995 122652001 122652078 122652099 124102849 124102850 124102852 124102859 124102862 124102871 124102885 124102887);YMDB Mine;CHEBI:(71563 71488);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-8121);KEGG Mine	42970310766	305.246	127.295	6453_CARA_C18_pos_SIRIUS_422
35095	1	1		-169.267	0.186	5.268	C33H67NO3	[M + Na]+	YSJPQXFWVVVLMI	InChI=1S/C33H67NO3/c1-4-5-6-7-8-9-10-11-12-16-19-22-25-28-33(37)34-31(29-35)32(36)27-24-21-18-15-13-14-17-20-23-26-30(2)3/h30-32,35-36H,4-29H2,1-3H3,(H,34,37)	N-hexadecanoyl-15-methylhexadecadihydrosphingosine	CCCCCCCCCCCCCCCC(=O)NC(CO)C(CCCCCCCCCCCC(C)C)O	12.6	71581139	PubChem:(71581139);CHEBI:(74172)	34	548.5	112.447	3553_CARA_C18_pos_SIRIUS_35095
5782	1	1		-323.914	1.0	39.702	C40H79NO5	[M + Na]+	NBTUMYFTCJCOIW	InChI=1S/C40H79NO5/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-24-26-28-30-32-34-37(43)40(46)41-39(45)35-38(44)36(42)33-31-29-27-25-23-16-14-12-10-8-6-4-2/h25,27,36-39,42-45H,3-24,26,28-35H2,1-2H3,(H,41,46)		CCCCCCCCCCCCCCCCCCCCC(C(=O)NC(CC(C(CCCC=CCCCCCCCCC)O)O)O)O	13.063		COCONUT:(CNP0089817)	2097152	676.585	248.502	2814_CARA_C18_pos_SIRIUS_5782
30093	3	4		-148.461	0.901	48.347	C20H40O9	[M - H4O2 + H]+	FKEOFXHLVVXCQZ	InChI=1S/C20H40O9/c1-8-25-13-14(26-9-2)15(11-21-4)28-20-19(24-7)18(27-10-3)17(23-6)16(29-20)12-22-5/h14-20H,8-13H2,1-7H3		CCOCC(C(COC)OC1C(C(C(C(O1)COC)OC)OCC)OC)OCC	0.68		COCONUT:(CNP0347764);Natural Products:(UNPD83243)	2129920	389.251	14.412	1040_CARA_C18_pos_SIRIUS_30093
2145	1	1		-59.506	0.997	22.563	C10H20	[M + Na]+	SEFXBCYTMUNYFC	InChI=1S/C10H20/c1-4-6-8-10(3)9-7-5-2/h3-9H2,1-2H3	2-Butyl-1-hexene	CCCCC(=C)CCCC	5.1	544585	PubChem:(544585);PubChem class - safety and toxic	67108866	163.146	256.725	6679_CARA_C18_pos_SIRIUS_2145
13445	3	4		-116.931	0.087	23.594	C22H24O11	[M - H2O + H]+	GYBIQHNQYFKRHI	InChI=1S/C22H24O11/c1-8-11(32-22-20(30)18(28)16(26)13(7-23)33-22)6-12-14(15(8)25)17(27)19(29)21(31-12)9-2-4-10(24)5-3-9/h2-6,13,16,18-26,28-30H,7H2,1H3	3,5-dihydroxy-2-(4-hydroxyphenyl)-6-methyl-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one	CC1=C(C=C2C(=C1O)C(=O)C(C(O2)C3=CC=C(C=C3)O)O)OC4C(C(C(C(O4)CO)O)O)O	0.4	21721952	COCONUT:(CNP0126342);KNApSAcK:(8726);Natural Products:(UNPD74206 UNPD150630);PubChem:(21721952);SuperNatural:(SN00330784 SN00227570)	3178514	447.133	169.319	7903_CARA_C18_pos_SIRIUS_13445
31697	3	4		-58.564	0.088	16.285	C18H32O3	[M - H4O2 + H]+	UKRXAPMQXXXXTD	InChI=1S/C18H32O3/c1-2-3-4-5-6-7-8-11-14-17(19)15-12-9-10-13-16-18(20)21/h6-7,11,14,17,19H,2-5,8-10,12-13,15-16H2,1H3,(H,20,21)	Laetisaric acid	CCCCCC=CCC=CC(CCCCCCC(=O)O)O	5.1	128134;441461;5281117;6438937;16061037	SuperNatural:(SN00243512 SN00020640 SN00020639);ZINC bio:(ZINC14494508 ZINC14494511);MeSH:(128134 6438937);PubMed;COCONUT:(CNP0254827 CNP0267164);KNApSAcK:(398);Natural Products:(UNPD158938);PubChem:(128134 441461 5281117 6438937 16061037);YMDB Mine;CHEBI:(28932);KEGG:(C08318);Training Set	34362941814	261.22	85.824	6778_CARA_C18_pos_SIRIUS_31697
5758	1	1		-174.069	1.0	22.988	C29H54O3	[M + H3N + H]+	RYRXKHYLJCWJPT	InChI=1S/C29H54O3/c1-3-4-5-6-16-19-22-25-28(30)26-23-20-17-14-12-10-8-7-9-11-13-15-18-21-24-27-29(31)32-2/h16,19H,3-15,17-18,20-27H2,1-2H3		CCCCCC=CCCC(=O)CCCCCCCCCCCCCCCCCC(=O)OC	10.301		COCONUT:(CNP0130002);Natural Products:(UNPD217427 UNPD9203);SuperNatural:(SN00366238)	3178496	468.438	165.296	5721_CARA_C18_pos_SIRIUS_5758
32573	3	3		-123.628	1.0	23.107	C21H40O3	[M + H3N + H]+	CKLPOWVYEZATJE	InChI=1S/C21H40O3/c22-20-18-16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-17-19-21(23)24/h17,19,22H,1-16,18,20H2,(H,23,24)		C(CCCCCCCCCO)CCCCCCCCC=CC(=O)O	8.1	86289811	PubChem:(86289811);CHEBI:(79194)	34	358.329	59.363	2391_CARA_C18_pos_SIRIUS_32573
727	2	2		-61.194	0.99	17.544	C38H72O5	[M + H3N + H]+	PFSLVGXFPBYJPP	InChI=1S/C38H72O5/c1-3-5-7-9-11-13-15-17-18-19-20-21-23-25-27-29-31-33-38(41)43-35-36(39)34-42-37(40)32-30-28-26-24-22-16-14-12-10-8-6-4-2/h17-18,36,39H,3-16,19-35H2,1-2H3		CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)O	14.7	131801718	PubChem:(131801718);HMDB:(55991)	10	626.57	208.138	626_CARA_C18_pos_SIRIUS_727
64	3	3		-52.129	1.0	143.15	C33H64O2	[M + H]+	MAVCJDUAVYOJHJ	InChI=1S/C33H64O2/c1-3-5-7-9-11-13-15-17-18-19-21-23-25-27-29-31-33(34)35-32-30-28-26-24-22-20-16-14-12-10-8-6-4-2/h17-18H,3-16,19-32H2,1-2H3	pentadecyl octadec-9-enoate	CCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC	14.8	289800;6044823;54604301	COCONUT:(CNP0134362);Natural Products:(UNPD213980 UNPD59080);PubChem:(289800 6044823 54604301);SuperNatural:(SN00263884)	3178498	493.494	274.322	4933_CARA_C18_pos_SIRIUS_64
7113	1	1		-347.783	0.997	47.989	C46H91NO4	[M + Na]+	UDRYZFSSSTXDBQ	InChI=1S/C46H91NO4/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-27-31-34-37-40-45(50)46(51)47-43(41-48)44(49)39-36-33-30-28-25-26-29-32-35-38-42(2)3/h36,39,42-45,48-50H,4-35,37-38,40-41H2,1-3H3,(H,47,51)		CCCCCCCCCCCCCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C=CCCCCCCCCCC(C)C)O)O	18.3	138453936	PubChem:(138453936);CHEBI:(143847)	34	744.678	287.425	6362_CARA_C18_pos_SIRIUS_7113
5795	1	1		-244.595	0.528	9.971	C18H41N7	[M + H]+	RONFGUROBZGJKP	InChI=1S/C18H41N7/c19-17(20)24-15-11-7-3-1-5-9-13-23-14-10-6-2-4-8-12-16-25-18(21)22/h23H,1-16H2,(H4,19,20,24)(H4,21,22,25)	guazatine	C(CCCCN=C(N)N)CCCNCCCCCCCCN=C(N)N	1.7	3526;22618664;25201087	ZINC bio:(ZINC04098976);additional;MeSH:(3526);Plantcyc:(GUAZATINE);PubMed;NORMAN:(NS00007301);PubChem:(3526 22618664 25201087);CHEBI:(5569);PubChem class - bio and metabolites;KEGG:(C10997);PubChem class - safety and toxic;Biocyc:(GUAZATINE)	84814182	356.35	166.72	6994_CARA_C18_pos_SIRIUS_5795
52	3	3		-51.476	0.994	108.283	C34H64O2	[M + H]+	RLFHHPOLBWGZAG	InChI=1S/C34H64O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34(35)36/h11-12,14-15H,2-10,13,16-33H2,1H3,(H,35,36)		CCCCCCCCCCC=CCC=CCCCCCCCCCCCCCCCCCCC(=O)O	13.447		COCONUT:(CNP0195900);Natural Products:(UNPD221219)	2129920	505.495	272.3	2920_CARA_C18_pos_SIRIUS_52
19053	1	1		-184.594	1.0	13.472	C32H64O5	[M + Na]+	LLMYKCFFGJIPLB	InChI=1S/C32H64O5/c1-3-5-7-9-11-13-14-15-17-19-21-23-25-34-26-27-35-28-29-36-30-31-37-32(33)24-22-20-18-16-12-10-8-6-4-2/h3-31H2,1-2H3	2-[2-(2-tetradecoxyethoxy)ethoxy]ethyl dodecanoate	CCCCCCCCCCCCCCOCCOCCOCCOC(=O)CCCCCCCCCCC	11.5	3020007	PubChem:(3020007);NORMAN:(NS00013866)	262146	551.463	140.037	3129_CARA_C18_pos_SIRIUS_19053
3893	3	3		-95.683	1.0	43.854	C38H72O3	[M + H3N + H]+	CAPNKMBOZXTUGW	InChI=1S/C38H72O3/c1-2-3-4-5-6-7-8-9-14-17-20-23-26-29-32-35-38(40)41-37-34-31-28-25-22-19-16-13-11-10-12-15-18-21-24-27-30-33-36-39/h6-7,9,14,39H,2-5,8,10-13,15-37H2,1H3		CCCCCC=CCC=CCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCO	14.245		COCONUT:(CNP0235966);Natural Products:(UNPD105717);SuperNatural:(SN00386849)	3178496	594.577	234.163	7778_CARA_C18_pos_SIRIUS_3893
26879	1	4		-120.394	0.986	61.143	C14H30O3	[M + Na]+	QZLXMANORVOJAO	InChI=1S/C14H30O3/c1-4-5-6-7-8-9-10-11-12-17-13-14(15-2)16-3/h14H,4-13H2,1-3H3	1-(2,2-Dimethoxyethoxy)decane	CCCCCCCCCCOCC(OC)OC	4.4	110367	PubChem:(110367);NORMAN:(NS00036609)	262146	269.21	55.583	5349_CARA_C18_pos_SIRIUS_26879
30334	2	2		-34.486	1.0	4.903	C12H27N	[M + H]+	IMFACGCPASFAPR	InChI=1S/C12H27N/c1-4-7-10-13(11-8-5-2)12-9-6-3/h4-12H2,1-3H3	Tributilamina	CCCCN(CCCC)CCCC	4.0	7622;3724478;101337508	NORMAN:(NS00000551);PubChem:(7622 3724478 101337508);CHEBI:(38905);Maconda:(CON00112);additional;PubChem class - bio and metabolites;HSDB:(102-82-9);MeSH:(7622);PubChem class - safety and toxic;Training Set;PubMed	84690534	186.221	43.333	4617_CARA_C18_pos_SIRIUS_30334
1986	4	4		-59.89	0.968	29.644	C36H66O3	[M + H3N + H]+	OCNZHGHKKQOQCZ	InChI=1S/C36H66O3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35(37)39-36(38)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20H,3-16,21-34H2,1-2H3	Oleic anhydride	CCCCCCCCC=CCCCCCCCC(=O)OC(=O)CCCCCCCC=CCCCCCCCC	14.9	90647;6183559;5369123;20981578;57489668	NORMAN:(NS00019713);COCONUT:(CNP0145523);Natural Products:(UNPD150260);PubChem:(90647 6183559 5369123 20981578 57489668);SuperNatural:(SN00389608);PubChem class - safety and toxic	70549506	564.531	210.313	2215_CARA_C18_pos_SIRIUS_1986
4279	1	1		-405.903	1.0	8.807	C35H66N4O3	[M + H3N + H]+	BBWSMYSNDAJELT	InChI=1S/C35H66N4O3/c1-6-9-10-11-12-13-14-15-17-22-32-29-33(40)37-24-21-28-39(35(42)31(5)8-3)26-19-16-18-25-38(27-20-23-36-32)34(41)30(4)7-2/h15,17,30-32,36H,6-14,16,18-29H2,1-5H3,(H,37,40)	(8R)-1,13-bis[(2S)-2-methylbutanoyl]-8-[(Z)-undec-2-enyl]-1,5,9,13-tetrazacyclooctadecan-6-one	CCCCCCCCC=CCC1CC(=O)NCCCN(CCCCCN(CCCN1)C(=O)C(C)CC)C(=O)C(C)CC	7.5	10579309;11801574;21773727;21775302;102120749	COCONUT:(CNP0302576);Natural Products:(UNPD39398 UNPD58869);PubChem:(10579309 11801574 21773727 21775302 102120749);SuperNatural:(SN00390115 SN00381361);MeSH:(102120749);PubMed	3178566	608.552	170.255	6144_CARA_C18_pos_SIRIUS_4279
2907	1	1		-112.622	0.992	18.492	C31H62O2	[M + Na]+	GKAVWWCJCPVMNR	InChI=1S/C31H62O2/c1-3-5-7-9-11-13-15-16-17-18-19-21-23-25-27-29-31(32)33-30-28-26-24-22-20-14-12-10-8-6-4-2/h3-30H2,1-2H3	Cirrasol LN-GS	CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCC	14.7	35847;88343870	PubChem:(35847 88343870);NORMAN:(NS00014167)	262146	489.46	260.063	7238_CARA_C18_pos_SIRIUS_2907
30041	2	2		-188.596	0.561	15.92	C20H38N4O4	[M + H]+	KWIHWIPKZWTZRC	InChI=1S/C20H38N4O4/c1-6-14(4)18(20(28)23-16(12-25)9-7-8-10-21)24-19(27)17(11-13(2)3)22-15(5)26/h12-14,16-18H,6-11,21H2,1-5H3,(H,22,26)(H,23,28)(H,24,27)		CCC(C)C(C(=O)NC(CCCCN)C=O)NC(=O)C(CC(C)C)NC(=O)C	1.272		COCONUT:(CNP0338243)	2097152	399.296	97.029	956_CARA_C18_pos_SIRIUS_30041
26616	1	3		-609.922	0.588	18.023	C38H60N6O4	[M + H3N + H]+	YXWLXFUFRAKGBC	InChI=1S/C38H60N6O4/c1-25-33(45)19-32(44-14-13-40-24-44)36(42-25)29-11-10-28-9-4-3-5-12-38(48,22-35(46)47)23-41-37(2)20-31(43-34(39)21-37)17-27-8-6-7-26(15-27)16-30(28)18-29/h6-8,13-15,24-25,28-34,36,41-43,45,48H,3-5,9-12,16-23,39H2,1-2H3,(H,46,47)/p+1		CC1C(CC(C([NH2+]1)C2CCC3CCCCCC(CNC4(CC(CC5=CC=CC(=C5)CC3C2)NC(C4)N)C)(CC(=O)O)O)N6C=CN=C6)O	0.0		COCONUT:(CNP0245090)	2097152	682.507	83.943	6143_CARA_C18_pos_SIRIUS_26616
1832	1	1		-242.814	0.933	37.272	C28H32N6O3	[M + H3N + H]+	VSFQFXQXICUZBI	InChI=1S/C28H32N6O3/c1-33-25(14-24(32-33)20-7-8-26(36-2)27(13-20)37-3)23-17-34-10-9-19(23)12-22(34)16-30-28(35)31-21-6-4-5-18(11-21)15-29/h4-8,11,13-14,19,22-23H,9-10,12,16-17H2,1-3H3,(H2,30,31,35)		CN1C(=CC(=N1)C2=CC(=C(C=C2)OC)OC)C3CN4CCC3CC4CNC(=O)NC5=CC=CC(=C5)C#N	3.0	40780144	COCONUT:(CNP0011258 CNP0060214);PubChem:(40780144);ZINC bio:(ZINC08635918)	2105346	518.286	22.477	8096_CARA_C18_pos_SIRIUS_1832
2000	1	1		-21.263	1.0	127.749	C16H32O2	[M + Na]+	IPCSVZSSVZVIGE	InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)	Cetylate	CCCCCCCCCCCCCCCC(=O)O	6.155	985;504166;134554;164729;450627;450628;450634;450635;450636;450637;10778486;12049258;9838881;9881577;10858230;12358531;12358526;12358527;12358530;12358535;12358538;12358542;12358543;10967602;11065086;11288470;11379987;16105970;16105992;16212358;16213305;16213444;16213579;16217538;25240031;25240194;25240456;25240480;25240600;25241142;71308814;71308850;71309044;71309163;71309333;71309479;71309787;71479987;88243506;88461477;90779191;90472217;90475915;90475916;90476706;90477412;101029267;101029268;101029269;101927485;102601031;102602327;117064388;119080625;124202735;129633600;129775731;131701154;131869323;131869416;135369651	HMDB:(220);PubChem class - food;SuperNatural:(SN00013898 SN00357878);Maconda:(CON00055);ZINC bio:(ZINC06072466);additional;HSDB:(57-10-3);MeSH:(985);Plantcyc:(ALPHA-N-ACETYLNEURAMINYL-ETCETERA-GALACT PALMITATE);PubMed;NORMAN:(NS00008548);COCONUT:(CNP0086428 CNP0420987);KNApSAcK:(1233);Natural Products:(UNPD142046 UNPD159485);PubChem:(985 504166 134554 164729 450627 450628 450634 450635 450636 450637 10778486 12049258 9838881 9881577 10858230 12358531 12358526 12358527 12358530 12358535 12358538 12358542 12358543 10967602 11065086 11288470 11379987 16105970 16105992 16212358 16213305 16213444 16213579 16217538 25240031 25240194 25240456 25240480 25240600 25241142 71308814 71308850 71309044 71309163 71309333 71309479 71309787 71479987 88243506 88461477 90779191 90472217 90475915 90475916 90476706 90477412 101029267 101029268 101029269 101927485 102601031 102602327 117064388 119080625 124202735 129633600 129775731 131701154 131869323 131869416 135369651);CHEBI:(7896 15756);PubChem class - bio and metabolites;KEGG:(C00249);PubChem class - safety and toxic;YMDB:(69);Training Set;PubChem class - drug;Biocyc:(PALMITATE SMA-0000611)	255848318	279.231	81.393	6077_CARA_C18_pos_SIRIUS_2000
2810	1	1		-233.419	0.866	15.224	C27H55N5O3	[M - H2O + H]+	ZXLBXQMOLJCJSN	InChI=1S/C27H55N5O3/c1-6-7-8-9-10-11-12-13-14-17-26(34)30-24(27(35)29-21-16-23-32(4)5)18-19-25(33)28-20-15-22-31(2)3/h24H,6-23H2,1-5H3,(H,28,33)(H,29,35)(H,30,34)	N,N''-bis[3-(dimethylamino)propyl]-2-(dodecanoylamino)pentanediamide	CCCCCCCCCCCC(=O)NC(CCC(=O)NCCCN(C)C)C(=O)NCCCN(C)C	4.5	3018399;21149560	PubChem:(3018399 21149560);NORMAN:(NS00059212)	262146	480.424	97.357	5867_CARA_C18_pos_SIRIUS_2810
13939	1	1		-156.621	1.0	96.74	C24H50O3	[M + Na]+	QRUQJINOZQABNA	InChI=1S/C24H50O3/c1-6-27-24(19-25)20-26-18-10-8-7-9-14-22(4)16-12-17-23(5)15-11-13-21(2)3/h21-25H,6-20H2,1-5H3		CCOC(CO)COCCCCCCC(C)CCCC(C)CCCC(C)C	8.2	90478340	PubChem:(90478340);PubChem class - bio and metabolites	16777218	409.367	97.0	2112_CARA_C18_pos_SIRIUS_13939
5879	1	1		-70.31	1.0	13.897	C37H70O5	[M + Na]+	DOZKMFVMCATMEH	InChI=1S/C37H70O5/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2/h17-18,35,38H,3-16,19-34H2,1-2H3	2-Palmito-1-olein	CCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC	14.2	3246947;5283471;22001195;45040152;53771602;71768101;124511011;124511012	COCONUT:(CNP0294119);HMDB:(7214);PubChem:(3246947 5283471 22001195 45040152 53771602 71768101 124511011 124511012);SuperNatural:(SN00217051);YMDB Mine;CHEBI:(75447 76065 75870);ZINC bio:(ZINC40164793 ZINC72400256);additional;PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-17272)	34380212266	617.508	218.359	4844_CARA_C18_pos_SIRIUS_5879
