rank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
2018	1	3	N/A	-261.8049343358326	0.16934673366834171	16.9292267390725	C41H60O17	[M + K]+	UDJQXYVUQBGNDM	InChI=1S/C41H60O17/c1-17-8-11-41(36(54)58-33-28(48)25(45)24(44)21(16-42)55-33)13-12-38(3)18(19(41)14-17)6-7-22-37(2)15-20(43)31(40(5,35(52)53)23(37)9-10-39(22,38)4)57-34-29(49)26(46)27(47)30(56-34)32(50)51/h6,19-31,33-34,42-49H,1,7-16H2,2-5H3,(H,50,51)(H,52,53)	null	CC12CCC3C(C1CC=C4C2(CCC5(C4CC(=C)CC5)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)(CC(C(C3(C)C(=O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)O)C	0.800000012	56776333;76401286;102438529	COCONUT:(CNP0266751);HMDB:(34875);Natural Products:(UNPD111528);PubChem:(56776333 76401286 102438529);SuperNatural:(SN00341330);PubChem class - bio and metabolites	19955722	863.3457	77.482	2731_CARA_HILIC_pos_SIRIUS_merge_17261
2019	1	1	N/A	-175.2403350208268	0.9974874371859296	8.791548910092676	C27H53NO2	[M - H4O2 + H]+	DCWUODGUDSFVIG	InChI=1S/C27H54NO2/c1-5-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-23-28(22-6-2,24-26(3)29)25-27(4)30/h6,13-14,26-27,29-30H,2,5,7-12,15-25H2,1,3-4H3/q+1	bis(2-hydroxypropyl)-[(Z)-octadec-9-enyl]-prop-2-enylazanium	CCCCCCCCC=CCCCCCCCC[N+](CC=C)(CC(C)O)CC(C)O	8.30000019	20837997;73716851	PubChem:(20837997 73716851);NORMAN:(NS00066107)	262146	388.3931	101.204	1534_CARA_HILIC_pos_SIRIUS_merge_1278
2020	4	3	N/A	-181.43920933373968	0.9979899497487437	10.836926031069128	C36H69NO4	[M - H2O + H]+	YHEINVWEQIWYCT	InChI=1S/C36H69NO4/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-35(39)34(37-33(3)38)32-41-36(40)31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h28,30,34-35,39H,4-27,29,31-32H2,1-3H3,(H,37,38)	1-palmitoyl-N-acetylsphingosine	CCCCCCCCCCCCCCCC(=O)OCC(C(C=CCCCCCCCCCCCCC)O)NC(=O)C	13.3999996	71768163	PubChem:(71768163);CHEBI:(76077)	34	562.5178	61.76	799_CARA_HILIC_pos_SIRIUS_merge_3659
2021	4	4	N/A	-60.707416048300786	0.9999999999999999	25.107668274795216	C8H5NO	[M + H3N + H]+	WZWIQYMTQZCSKI	InChI=1S/C8H5NO/c9-5-7-1-3-8(6-10)4-2-7/h1-4,6H	4-Cyanobenzaldehyde	C1=CC(=CC=C1C=O)C#N	1.34286916	66042;12227489;72736608;139244499	NORMAN:(NS00023346);PubChem:(66042 12227489 72736608 139244499);ZINC bio:(ZINC00156750);additional;MeSH:(66042);PubChem class - safety and toxic;Training Set;PubMed	67919942	149.0693	78.778	3038_CARA_HILIC_pos_SIRIUS_merge_11218
2022	3	3	N/A	-31.631794667058145	0.9999999999999999	42.167893758727345	C36H71NO3	[M - H2O + H]+	VODZWWMEJITOND	InChI=1S/C36H71NO3/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-36(40)37-34(33-38)35(39)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h29,31,34-35,38-39H,3-28,30,32-33H2,1-2H3,(H,37,40)	C18 Ceramide	CCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	13.8999996	643967;3607830;5283565;6372196;10793076;13846207;21607128;42626879;57369251;71314647;93535594;92863358;124389991;129678240;131707107;133687831;136212566;137700200	COCONUT:(CNP0172298);HMDB:(829 4950);Natural Products:(UNPD131046);PubChem:(643967 3607830 5283565 6372196 10793076 13846207 21607128 42626879 57369251 71314647 93535594 92863358 124389991 129678240 131707107 133687831 136212566 137700200);CHEBI:(72961);ZINC bio:(ZINC16051949);additional;PubChem class - bio and metabolites;Training Set;PubMed	19456106	548.5366	30.566	2437_CARA_HILIC_pos_SIRIUS_merge_2568
2023	3	3	N/A	-95.01115511095402	0.9999999999999999	33.06557528196489	C26H48O5	[M + H3N + H]+	DHWQMEYLACJCQJ	InChI=1S/C26H48O5/c1-3-5-7-9-11-12-13-14-15-17-19-21-26(29)31-24(22-27)23-30-25(28)20-18-16-10-8-6-4-2/h15,17,24,27H,3-14,16,18-23H2,1-2H3	null	CCCCCCCCCC=CCCC(=O)OC(CO)COC(=O)CCCCCCCC	8.39999962	44462360	PubChem:(44462360);PubChem class - bio and metabolites	16777218	458.3828	33.499	3084_CARA_HILIC_pos_SIRIUS_merge_5203
2024	3	3	N/A	-208.7518248745007	0.015075376884422113	5.19874243267697	C19H35NO16	[M + H]+	LZVSAEWUJVJOLT	InChI=1S/C19H35NO16/c1-20(31)8-12(26)9(23)5(2-21)33-17(8)32-4-7-11(25)14(28)16(30)19(35-7)36-18-15(29)13(27)10(24)6(3-22)34-18/h5-19,21-31H,2-4H2,1H3	Lysodektose	CN(C1C(C(C(OC1OCC2C(C(C(C(O2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)CO)O)O)O	-5.5	3081732	COCONUT:(CNP0273994);MeSH:(3081732);PubChem:(3081732);PubMed	2097222	534.2029	102.314	6557_CARA_HILIC_pos_SIRIUS_merge_8124
2025	2	2	N/A	-15.963291086591388	0.9999999999999999	73.80398497752812	C6H15NO3	[M + H]+	GSEJCLTVZPLZKY	InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2	Daltogen	C(CO)N(CCO)CCO	-1.32379127	7618;3777650;60155598;87722408;92043528;131668496	HMDB:(32538);PubChem class - food;ZINC bio:(ZINC00896409);additional;HSDB:(102-71-6);MeSH:(7618);Plantcyc:(CPD0-2459);PubMed;NORMAN:(NS00006192 NS00054947);COCONUT:(CNP0192497);PubChem:(7618 3777650 60155598 87722408 92043528 131668496);CHEBI:(132755 28621);PubChem class - bio and metabolites;KEGG:(C06771);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-2459)	254700398	150.1124	173.765	3078_CARA_HILIC_pos_SIRIUS_merge_11659
2026	4	16	N/A	-92.39455236371509	0.47889447236180904	28.03689400791599	C20H30O12	[M + H3N + H]+	SQHAOKVLRGPBHU	InChI=1S/C20H30O12/c21-7-11-13(23)15(25)18(28)20(31-11)30-8-12-14(24)16(26)17(27)19(32-12)29-6-5-9-1-3-10(22)4-2-9/h1-4,11-28H,5-8H2	null	C1=CC(=CC=C1CCOC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O)O	-2.5999999	101578250	COCONUT:(CNP0320129);Natural Products:(UNPD218613);PubChem:(101578250)	2129922	480.2062	152.528	328_CARA_HILIC_pos_SIRIUS_merge_9999
2027	3	3	N/A	-67.72756159231753	0.9944723618090452	36.45692946864227	C24H48O8	[M - H4O2 + H]+	IGIPFDRIGNFVLG	InChI=1S/C24H48O8/c1-2-3-4-11-14-19(26)15-12-9-7-5-6-8-10-13-16-22(29)32-18-21(28)24(31)23(30)20(27)17-25/h19-21,23-28,30-31H,2-18H2,1H3	D-Glucitol mono(12-hydroxystearate)	CCCCCCC(CCCCCCCCCCC(=O)OCC(C(C(C(CO)O)O)O)O)O	3.5	44145478;74933699	PubChem:(44145478 74933699);NORMAN:(NS00064924)	262146	429.3187	71.998	4931_CARA_HILIC_pos_SIRIUS_merge_4237
2028	3	3	N/A	-30.176999608757086	0.9999999999999999	67.7193518853694	C27H46O	[M - H2O + H]+	HVYWMOMLDIMFJA	InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25,28H,6-8,10-17H2,1-5H3	Cordulan	CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	7.82908344	304;5997;1549081;1551269;1553803;638019;1715243;1715244;167677;191463;368063;369319;3705472;7055705;7055706;7059398;7059399;7059400;7059635;7103033;7182477;7182478;5283629;5284644;5314029;5315842;6419195;6432564;6710666;6994560;12120344;10810276;10834175;10861996;12303135;12303138;12303139;12303147;12303148;12303149;12303151;12303156;12303160;12303163;9909206;10045721;10045829;10068880;11003580;11025495;10134774;11058155;10293553;11811276;11834483;11868624;11868625;11869366;11869367;11869368;11869369;11888914;11888915;10385636;15939944;11463329;16758052;18640088;18663808;16213400;16219173;19424586;23423981;25240175;25240418;25240512;25240797;40557614;42579431;42579432;45044259;44654663;46781017;46781018;46781019;49853509;46937002;52934537;50986561;50990013;53899283;53899284;53899285;53899288;53899290;57239807;57465010;56607210;56621683;60001463;58663286;59274407;59628412;57915018;57939063;59450329;59965215;59993755;58428240;58445498;66634651;66995280;66995324;68055877;68166463;68311398;68311425;68315613;70121610;71776749;70795838;70797612;71168115;71173031;71234641;71309564;71309680;71311069;70954610;70957185;71314810;71314852;71314853;71446714;71463909;76974117;88178828;87228947;87229011;87485589;90070115;92043547;90224410;90470716;90472093;90474019;91250039;89951918;91298236;101610130;101624109;101233523;101333329;101864140;101878896;117632199;119078706;119078707;119080637;118797068;118797171;118797172;118797458;117965027;123170424;122445283;124146240;124896959;124897607;124909223;124909224;124909225;124203114;124225449;127243407;124429284;126968616;126968620;130459183;129635603;129637373;129674192;132556444;129711567;129781546;131704878;131706090;131707398;131707767;131708251;129888683;132837164;133687869;134688073;134688388;131992107;139566851;139568882;138858310;138967089	HMDB:(67);SuperNatural:(SN00366841 SN00005723 SN00005722 SN00164857 SN00007284 SN00017923 SN00301806 SN00125979 SN00155504 SN00339160 SN00280815 SN00131859 SN00377346 SN00131692 SN00254813 SN00005993 SN00363336 SN00125978);ZINC bio:(ZINC02516840 ZINC03847947 ZINC03847948 ZINC03869465 ZINC03869466 ZINC03869467 ZINC03869468 ZINC03875383 ZINC04175349 ZINC04978525 ZINC05230441 ZINC05453222 ZINC05481713 ZINC05715756 ZINC11592526 ZINC11592527 ZINC11592528 ZINC12404014);additional;HSDB:(57-88-5);MeSH:(5997 191463 5283629);Plantcyc:(CHOLESTEROL CPD-9877);PubMed;NORMAN:(NS00005787);COCONUT:(CNP0174859);KNApSAcK:(3648);Natural Products:(UNPD89255 UNPD124139 UNPD96135 UNPD58220 UNPD36067 UNPD135063 UNPD145445 UNPD1395 UNPD59863 UNPD167533);PubChem:(304 5997 1549081 1551269 1553803 638019 1715243 1715244 167677 191463 368063 369319 3705472 7055705 7055706 7059398 7059399 7059400 7059635 7103033 7182477 7182478 5283629 5284644 5314029 5315842 6419195 6432564 6710666 6994560 12120344 10810276 10834175 10861996 12303135 12303138 12303139 12303147 12303148 12303149 12303151 12303156 12303160 12303163 9909206 10045721 10045829 10068880 11003580 11025495 10134774 11058155 10293553 11811276 11834483 11868624 11868625 11869366 11869367 11869368 11869369 11888914 11888915 10385636 15939944 11463329 16758052 18640088 18663808 16213400 16219173 19424586 23423981 25240175 25240418 25240512 25240797 40557614 42579431 42579432 45044259 44654663 46781017 46781018 46781019 49853509 46937002 52934537 50986561 50990013 53899283 53899284 53899285 53899288 53899290 57239807 57465010 56607210 56621683 60001463 58663286 59274407 59628412 57915018 57939063 59450329 59965215 59993755 58428240 58445498 66634651 66995280 66995324 68055877 68166463 68311398 68311425 68315613 70121610 71776749 70795838 70797612 71168115 71173031 71234641 71309564 71309680 71311069 70954610 70957185 71314810 71314852 71314853 71446714 71463909 76974117 88178828 87228947 87229011 87485589 90070115 92043547 90224410 90470716 90472093 90474019 91250039 89951918 91298236 101610130 101624109 101233523 101333329 101864140 101878896 117632199 119078706 119078707 119080637 118797068 118797171 118797172 118797458 117965027 123170424 122445283 124146240 124896959 124897607 124909223 124909224 124909225 124203114 124225449 127243407 124429284 126968616 126968620 130459183 129635603 129637373 129674192 132556444 129711567 129781546 131704878 131706090 131707398 131707767 131708251 129888683 132837164 133687869 134688073 134688388 131992107 139566851 139568882 138858310 138967089);CHEBI:(140435 143742 138486 16113);PubChem class - bio and metabolites;KEGG:(C00187);PubChem class - safety and toxic;YMDB:(313);Training Set;PubChem class - drug;Biocyc:(CHOLESTEROL)	121629566	369.3508	23.334	637_CARA_HILIC_pos_SIRIUS_merge_11712
2029	1	1	N/A	-119.81165023049276	0.9999999999999999	17.693051413257216	C39H68O14	[M + H3N + H]+	ZXUKGOMRBKEKEX	InChI=1S/C39H68O14/c1-18(2)24(52-35-32(46)29(43)23(42)16-50-35)9-8-19(3)20-14-21(40)34-37(20,4)13-11-27-38(5)12-10-25(30(44)28(38)22(41)15-39(27,34)47)53-36-33(49-7)31(45)26(48-6)17-51-36/h18-36,40-47H,8-17H2,1-7H3	null	CC(C)C(CCC(C)C1CC(C2C1(CCC3C2(CC(C4C3(CCC(C4O)OC5C(C(C(CO5)OC)O)OC)C)O)O)C)O)OC6C(C(C(CO6)O)O)O	1.65704215	""	COCONUT:(CNP0216555);Natural Products:(UNPD9854);SuperNatural:(SN00382856)	3178496	778.494	28.431	5817_CARA_HILIC_pos_SIRIUS_merge_3281
2030	2	2	N/A	-93.60125783537049	0.914070351758794	17.550499892542344	C5H5F3O2	[M + H3N + H]+	YWHZHTHRRXAUFQ	InChI=1S/C5H5F3O2/c6-3(5(7)8)1-2-4(9)10/h1-2H2,(H,9,10)	4,5,5-trifluoro-4-pentenoic acid	C(CC(=O)O)C(=C(F)F)F	0.800000012	2782447;7016904	PubChem:(2782447 7016904);PubChem class - safety and toxic	67108866	172.0596	106.974	1414_CARA_HILIC_pos_SIRIUS_merge_7351
2031	1	1	N/A	-176.91875793813549	0.9954773869346734	8.736851556806851	C27H53NO2	[M - H4O2 + H]+	DCWUODGUDSFVIG	InChI=1S/C27H54NO2/c1-5-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-23-28(22-6-2,24-26(3)29)25-27(4)30/h6,13-14,26-27,29-30H,2,5,7-12,15-25H2,1,3-4H3/q+1	bis(2-hydroxypropyl)-[(Z)-octadec-9-enyl]-prop-2-enylazanium	CCCCCCCCC=CCCCCCCCC[N+](CC=C)(CC(C)O)CC(C)O	8.30000019	20837997;73716851	PubChem:(20837997 73716851);NORMAN:(NS00066107)	262146	388.3931	101.207	4314_CARA_HILIC_pos_SIRIUS_merge_308
2032	3	3	N/A	-87.60947447600492	0.9999999999999999	183.21772837112954	C14H18O4	[M + H]+	SOECUQMRSRVZQQ	InChI=1S/C14H18O4/c1-8(2)6-7-10-9(3)11(15)13(17-4)14(18-5)12(10)16/h6H,7H2,1-5H3	Coenzym Q	CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)C	2.44950604	4462;124202951	HMDB:(2012);SuperNatural:(SN00216107);additional;MeSH:(4462);Plantcyc:(CPD0-1118);PubMed;NORMAN:(NS00014813);COCONUT:(CNP0339096);PubChem:(4462 124202951);CHEBI:(16389 46234);PubChem class - bio and metabolites;YMDB:(88);Training Set;Biocyc:(CPD0-1118)	20924526	251.127	26.339	3272_CARA_HILIC_pos_SIRIUS_merge_99
2033	4	4	N/A	-61.287032729985775	0.9999999999999999	13.818972626233261	C7H16N2O2	[M - H2O + H]+	NMDDZEVVQDPECF	InChI=1S/C7H16N2O2/c8-5-3-1-2-4-6(9)7(10)11/h6H,1-5,8-9H2,(H,10,11)	AmbotzHAA1509	C(CCC(C(=O)O)N)CCN	-0.653921425	3015934;11051955;45082358;58560327;129320435	NORMAN:(NS00058008);PubChem:(3015934 11051955 45082358 58560327 129320435);Biocyc:(CPD-20028);ZINC bio:(ZINC13507036 ZINC13507038)	272386	143.1168	147.53	5912_CARA_HILIC_pos_SIRIUS_merge_13269
2034	1	1	N/A	-193.86421349609256	0.9999999999999999	20.184616017926942	C7H13BClNO	[M + H]+	PGQLVSIEDCZBAZ	InChI=1S/C7H13BClNO/c1-3-7-6(9)4-5-10(7)8-11-2/h3,6-8H,1,4-5H2,2H3	null	B(N1CCC(C1C=C)Cl)OC	1.46692872	""	COCONUT:(CNP0120872)	2097152	173.0895	89.39	3507_CARA_HILIC_pos_SIRIUS_merge_21654
2035	4	2	N/A	-59.36752657014429	0.9999999999999999	25.641167440713296	C47H88O6	[M + H3N + H]+	OUKDNADVOQVFAR	InChI=1S/C47H88O6/c1-4-7-10-13-16-19-21-23-25-28-31-34-37-40-46(49)52-43-44(42-51-45(48)39-36-33-30-27-18-15-12-9-6-3)53-47(50)41-38-35-32-29-26-24-22-20-17-14-11-8-5-2/h19,21,44H,4-18,20,22-43H2,1-3H3	1-dodecanoyl-2-hexadecanoyl-3-(9Z-hexadecenoyl)-sn-glycerol	CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC	18.7999992	56937112	YMDB:(1266);PubChem:(56937112);PubMed	65602	766.6869	23.493	2845_CARA_HILIC_pos_SIRIUS_merge_2025
2036	3	3	N/A	-50.585652756194875	0.9999999999999999	23.014733425547327	C5H8	[M + H3N + H]+	IBXNCJKFFQIKKY	InChI=1S/C5H8/c1-3-5-4-2/h1H,4-5H2,2H3	Pentyne	CCCC#C	2.01630855	12309;59073152	NORMAN:(NS00035144);COCONUT;Natural Products:(UNPD46845);PubChem:(12309 59073152);EcoCyc Mine;PubChem class - safety and toxic;PubMed;KEGG Mine	25839304770	86.0964	123.199	1529_CARA_HILIC_pos_SIRIUS_merge_894
2037	4	2	N/A	-182.8724932025364	0.06381909547738694	15.468346810504151	C48H99N2O7P	[M + H]+	LSQMWRYAYJLQRL	InChI=1S/C48H99N2O7P/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-31-34-37-40-47(52)49-45(43-57-58(54,55)56-42-41-50(4,5)6)48(53)46(51)39-36-33-30-28-27-29-32-35-38-44(2)3/h44-46,48,51,53H,7-43H2,1-6H3,(H-,49,52,54,55)/p+1	null	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(C(CCCCCCCCCCC(C)C)O)O	16.2999992	70679163;70679164	PubChem:(70679163 70679164);CHEBI:(70947)	34	847.7253	98.158	6157_CARA_HILIC_pos_SIRIUS_merge_9031
2038	2	2	N/A	-89.15617372719647	0.9999999999999999	6.9440063494419695	C32H64	[M + H3N + H]+	WMRDPJYQERQCEP	InChI=1S/C32H64/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3H,1,4-32H2,2H3	1-dotriacontene	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=C	14.3263464	87640	NORMAN:(NS00026050);COCONUT:(CNP0129606);MeSH:(87640);PubChem:(87640);PubMed	2359366	466.5337	96.96	1304_CARA_HILIC_pos_SIRIUS_merge_5098
2039	1	4	N/A	-265.3604227741795	0.14522613065326634	21.15752407154267	C41H58O	[M + Na]+	ZFYHXIKAAWDVBG	InChI=1S/C41H58O/c1-33(21-14-23-35(3)24-15-25-36(4)27-17-32-41(9,10)42-11)19-12-13-20-34(2)22-16-26-37(5)29-30-39-38(6)28-18-31-40(39,7)8/h12-17,19-27,29-30H,18,28,31-32H2,1-11H3	null	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)C=CCC(C)(C)OC)C)C	11.3860168	87443276	COCONUT:(CNP0153793);KNApSAcK:(22846);Natural Products:(UNPD178059);PubChem:(87443276);SuperNatural:(SN00255198);KEGG Mine	8593113106	589.44	33.725	2446_CARA_HILIC_pos_SIRIUS_merge_260
2040	4	8	N/A	-160.40667697068005	0.11407035175879397	21.233024152821102	C15H25NO11	[M + H]+	CNQNSKKTSAQQTD	InChI=1S/C15H25NO11/c1-4-6(16-5(2)17)7(18)11(24-3)15(25-4)27-10-8(19)9(20)14(23)26-12(10)13(21)22/h4,6-12,14-15,18-20,23H,1-3H3,(H,16,17)(H,21,22)	Epitope ID:130700	CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)O)O)O)OC)O)NC(=O)C	-3.5	45480607;91849594;91862879	COCONUT:(CNP0098215);PubChem:(45480607 91849594 91862879);PubMed;CHEBI:(59383)	2097250	396.1484	184.344	4498_CARA_HILIC_pos_SIRIUS_merge_20079
2041	4	4	N/A	-110.98992093498235	0.9999999999999999	51.23016735370932	C10H8O4	[M + H3N + H]+	LLDXCAGJPYOHLG	InChI=1S/C10H8O4/c1-13-9-6-4-5-14-8(6)3-2-7(9)10(11)12/h2-5H,1H3,(H,11,12)	ACMC-20mlxg	COC1=C(C=CC2=C1C=CO2)C(=O)O	1.79999995	14017873	COCONUT:(CNP0202212);HMDB:(129374);Natural Products:(UNPD41510);PubChem:(14017873);SuperNatural:(SN00343187);ZINC bio:(ZINC14443349);PubChem class - bio and metabolites;PubMed	19963978	210.0756	75.894	6180_CARA_HILIC_pos_SIRIUS_merge_24348
2042	2	2	N/A	-112.2493176195489	0.9145728643216082	3.7007318485967877	C37H75NO5	[M - H4O2 + H]+	BMTREWGCAFXASG	InChI=1S/C37H75NO5/c1-3-5-7-9-11-13-15-17-18-19-21-23-25-27-29-31-35(41)37(43)38-33(32-39)36(42)34(40)30-28-26-24-22-20-16-14-12-10-8-6-4-2/h33-36,39-42H,3-32H2,1-2H3,(H,38,43)	phytosphingosine-2-hydroxy-19:0, ceramide	CCCCCCCCCCCCCCCCCC(C(=O)NC(CO)C(C(CCCCCCCCCCCCCC)O)O)O	13.1000004	25202880;91820041	COCONUT:(CNP0160963);PubChem:(25202880 91820041);SuperNatural:(SN00215563);Biocyc:(CPD-8454)	3147778	578.5493	96.676	756_CARA_HILIC_pos_SIRIUS_merge_4147
2043	4	3	N/A	-166.58765405209687	0.8552763819095479	67.73434705499874	C19H39N5O9	[M - H4O2 + H]+	UDHCZXKGNKQEEY	InChI=1S/C19H39N5O9/c1-24-12-13(27)11(5-25)31-19(14(12)28)33-17-7(22)2-6(21)16(15(17)29)32-18-8(23)3-9(26)10(4-20)30-18/h6-19,24-29H,2-5,20-23H2,1H3	null	CNC1C(C(OC(C1O)OC2C(CC(C(C2O)OC3C(CC(C(O3)CN)O)N)N)N)CO)O	-5.69999981	131750121	COCONUT:(CNP0225427);PubChem:(131750121);KEGG Mine;PubChem class - bio and metabolites	8608808962	446.2584	78.816	2078_CARA_HILIC_pos_SIRIUS_merge_11548
2044	3	3	N/A	-25.915179846290826	0.9999999999999999	14.4900056528653	C18H34O2	[M + H]+	JELGPLUONQGOHF	InChI=1S/C18H34O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h9-10H,3-8,11-17H2,1-2H3	Ethyl palmitoleate	CCCCCCC=CCCCCCCCC(=O)OCC	6.9000001	92067;5364759;6436624	NORMAN:(NS00018674);COCONUT:(CNP0421503);HMDB:(59871);Natural Products:(UNPD224518);PubChem:(92067 5364759 6436624);CHEBI:(84934);additional;PubChem class - bio and metabolites;YMDB:(1368);Training Set;PubMed	19775594	283.2626	34.31	6095_CARA_HILIC_pos_SIRIUS_merge_3463
2045	4	4	N/A	-86.73338844922706	0.9487437185929648	61.00987962715872	C20H32O4	[M + H3N + H]+	NNPWRKSGORGTIM	InChI=1S/C20H32O4/c1-2-3-8-13-18(21)14-9-4-5-10-15-19(22)16-11-6-7-12-17-20(23)24/h4-6,9-11,14-15,18-19,21-22H,2-3,7-8,12-13,16-17H2,1H3,(H,23,24)	8,15-Dihete	CCCCCC(C=CC=CC=CC(CC=CCCCC(=O)O)O)O	3.9000001	1897;5283183;5312973;6610237;6610244;16759354;16759355;35025136;45157736;53480358;60060300;71771388;71773613;71311679;88711243;89038484;93535605;93535606;91133761;118569977;124645654;122391337;133112857;134689638	HMDB:(10219);SuperNatural:(SN00219966);ZINC bio:(ZINC08860448 ZINC28631806 ZINC40165198 ZINC40165199);additional;MeSH:(1897 5312973 53480358);PubMed;COCONUT:(CNP0347653);PubChem:(1897 5283183 5312973 6610237 6610244 16759354 16759355 35025136 45157736 53480358 60060300 71771388 71773613 71311679 88711243 89038484 93535605 93535606 91133761 118569977 124645654 122391337 133112857 134689638);CHEBI:(88456 136485 133903);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	87580782	354.2615	71.28	2232_CARA_HILIC_pos_SIRIUS_merge_9263
2046	1	1	N/A	-172.71601116715223	0.9999999999999999	28.259157086239355	C24H30O6	[M + H]+	XRDKWFXOXXUQJS	InChI=1S/C24H30O6/c25-23(26)19-9-13-21(14-10-19)29-17-7-5-3-1-2-4-6-8-18-30-22-15-11-20(12-16-22)24(27)28/h9-16H,1-8,17-18H2,(H,25,26)(H,27,28)	1,10-Bis(4-carboxyphenoxy)decane	C1=CC(=CC=C1C(=O)O)OCCCCCCCCCCOC2=CC=C(C=C2)C(=O)O	5.90672064	400760	PubChem class - safety and toxic;PubChem:(400760);PubMed	67108930	415.2108	32.02	184_CARA_HILIC_pos_SIRIUS_merge_4
2047	3	3	N/A	-47.67968340925357	0.9999999999999999	149.53929023708778	C12H20O3	[M + H3N + H]+	RPUNGFMSPXJEDK	InChI=1S/C12H20O3/c13-11-8-5-7-10(11)6-3-1-2-4-9-12(14)15/h10H,1-9H2,(H,14,15)	2-Oxocyclopentaneheptanoic acid	C1CC(C(=O)C1)CCCCCCC(=O)O	2.29999995	98947	MeSH:(98947);PubChem class - safety and toxic;PubChem:(98947)	67108870	230.1743	56.062	1174_CARA_HILIC_pos_SIRIUS_merge_618
2048	2	2	N/A	-64.35476265972044	0.9999999999999999	10.26203848269296	C8H16	[M + H3N + H]+	PNUFYSGVPVMNRN	InChI=1S/C8H16/c1-6-4-7(2)8(3)5-6/h6-8H,4-5H2,1-3H3	Cyclopentane, 1,2,4-trimethyl-	CC1CC(C(C1)C)C	3.5	17779;252323;6429398;6432297;15920520;59471514	NORMAN:(NS00045081);COCONUT:(CNP0321029);Natural Products:(UNPD82176 UNPD8704);PubChem:(17779 252323 6429398 6432297 15920520 59471514);SuperNatural:(SN00337054 SN00388804);PubChem class - safety and toxic	70549506	130.1579	352.856	149_CARA_HILIC_pos_SIRIUS_merge_21325
2049	4	4	N/A	-50.9419243530414	0.9999999999999999	54.43772672475925	C11H14N2O2	[M + H]+	JFZHPFOXAAIUMB	InChI=1S/C11H14N2O2/c1-2-11(9(12)14,10(13)15)8-6-4-3-5-7-8/h3-7H,2H2,1H3,(H2,12,14)(H2,13,15)	PEMA (amide)	CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N	0.775389135	23611;46781562	SuperNatural:(SN00213489);ZINC bio:(ZINC00406972);additional;MeSH:(23611);PubMed;NORMAN:(NS00009497);COCONUT:(CNP0024956);PubChem:(23611 46781562);CHEBI:(8097);KEGG:(C07499);PubChem class - safety and toxic;Training Set	71065958	207.1136	48.194	5229_CARA_HILIC_pos_SIRIUS_merge_18649
