#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
3874	M+H	141628	1	Tetrasiloxane, decamethyl-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3874	N/A	N/A	QqQ	Positive	ESI	311.134	lib-00003.mgf	Bronze	3	0.720795	3605.51	1.1218	1	NIST14	NIST	311.134	N/A	82.87	3	N/A	1	312.256	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000395526	26916	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3865	M+H	135304073	1	N-Acetyl-S-farnesyl-L-cysteine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3865	N/A	N/A	IT/ion trap	Positive	ESI	368.225	lib-00003.mgf	Bronze	3	0.615467	5229.99	1.92581	1	NIST14	NIST	368.225	N/A	98.066	3	N/A	1	366.299	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000410153	5538	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3858	M+H-H2O	N/A	1	Prostaglandin A2-biotin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3858	N/A	N/A	HCD	Positive	ESI	627.394	lib-00003.mgf	Bronze	3	0.550919	3007.81	1.88708	1	NIST14	NIST	627.394	N/A	89.26	4	N/A	1	625.507	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000235099	15276.5	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3857	Cat	13010316	1	Tetrapropylammonium cation	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3857	N/A	N/A	IT/ion trap	Positive	ESI	186.222	lib-00003.mgf	Bronze	3	0.813125	10044.5	1.8705	1	NIST14	NIST	186.222	N/A	15.182	3	N/A	1	188.092	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000292534	1641	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3836	[M-H]-	N/A	1	MoNA:3406012 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecanoic acid	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf3836	InChI=1S/C10H3F17O2/c11-3(12,1-2(28)29)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h1H2,(H,28,29)	N/A	LC-ESI-QQ	 	LC-ESI-QQ	477.0	lib-00003.mgf	Bronze	3	0.654224	666.013	0.317688	1	MONA	MoNA	477.0	N/A	85.13	3	N/A	1	477.318	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000573155	1183	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3832	M+H	74158091	1	Spectral Match to Bicyclo-prostaglandin E2 from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectrapklbin/spec-00000.mgf3832	N/A	N/A	HCD	Positive	ESI	335.219	lib-00003.mgf	Bronze	3	0.524783	5963.25	1.99899	1	GNPS-NIST14-MATCHES	Data from Charles Ansong	335.219	N/A	66.155	3	N/A	1	333.22	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00003138353	28990	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
382	M+H-H2O	94421677	1	Palmitoleoyl ethanolamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf382	N/A	N/A	HCD	Positive	ESI	280.263	lib-00003.mgf	Bronze	3	0.812198	3928.5	1.10101	1	NIST14	NIST	280.263	N/A	51.395	3	N/A	1	279.162	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000316632	12746	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3825	M+FA-H	n/a	1	NCGC00380128-01_C39H62O12_alpha-L-Mannopyranoside, (1beta,3alpha,8xi,9xi,14xi,25S)-3-hydroxyspirost-5-en-1-yl 6-deoxy-2-O-(6-deoxy-alpha-L-mannopyranosyl)-	isolated	lfnothias	722.424	spectrapklbin/spec-00000.mgf3825	InChI=1S/C39H62O12/c1-17-9-12-39(46-16-17)18(2)28-26(51-39)15-25-23-8-7-21-13-22(40)14-27(38(21,6)24(23)10-11-37(25,28)5)49-36-34(32(44)30(42)20(4)48-36)50-35-33(45)31(43)29(41)19(3)47-35/h7,17-20,22-36,40-45H,8-16H2,1-6H3/t17-,18-,19-,20-,22-,23?,24?,25?,26-,27+,28-,29-,30-,31+,32+,33+,34+,35-,36-,37-,38-,39+/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	767.422	lib-00003.mgf	Gold	1	0.589648	1002.99	0.769714	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	767.422	n/a	217.371	5	C[C@H]1CC[C@@]2(OC1)O[C@H]3CC4C5C/C=C6/C[C@H](O)C[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@]6(C)C5CC[C@]4(C)[C@H]3[C@@H]2C	1	766.652	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850715	5813.1	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
381	M+FA-H	n/a	1	NCGC00380128-01_C39H62O12_alpha-L-Mannopyranoside, (1beta,3alpha,8xi,9xi,14xi,25S)-3-hydroxyspirost-5-en-1-yl 6-deoxy-2-O-(6-deoxy-alpha-L-mannopyranosyl)-	isolated	lfnothias	722.424	spectrapklbin/spec-00000.mgf381	InChI=1S/C39H62O12/c1-17-9-12-39(46-16-17)18(2)28-26(51-39)15-25-23-8-7-21-13-22(40)14-27(38(21,6)24(23)10-11-37(25,28)5)49-36-34(32(44)30(42)20(4)48-36)50-35-33(45)31(43)29(41)19(3)47-35/h7,17-20,22-36,40-45H,8-16H2,1-6H3/t17-,18-,19-,20-,22-,23?,24?,25?,26-,27+,28-,29-,30-,31+,32+,33+,34+,35-,36-,37-,38-,39+/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	767.422	lib-00003.mgf	Gold	1	0.63263	950.734	0.729614	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	767.422	n/a	249.698	5	C[C@H]1CC[C@@]2(OC1)O[C@H]3CC4C5C/C=C6/C[C@H](O)C[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@]6(C)C5CC[C@]4(C)[C@H]3[C@@H]2C	1	766.692	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850715	1.54156e+06	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3815	M-H-H2O	22002875	1	1-Oleoyl-L-.alpha.-lysophosphatidic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3815	N/A	N/A	IT/ion trap	Negative	ESI	417.241	lib-00003.mgf	Bronze	3	0.719822	47.4687	0.0198059	1	NIST14	NIST	417.241	N/A	125.9	3	N/A	1	417.221	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000308250	23108	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3810	M+FA-H	n/a	1	NCGC00347633-02!7-benzyl-11,14,20-trimethyl-16-(2-methylpropyl)-10,13-di(propan-2-yl)-17-oxa-1,5,8,11,14-pentazabicyclo[17.3.0]docosane-2,6,9,12,15,18-hexone	isolated	lfnothias	669.41	spectrapklbin/spec-00000.mgf3810	InChI=1S/C36H55N5O7/c1-21(2)19-27-34(45)40(9)30(23(5)6)35(46)39(8)29(22(3)4)33(44)38-26(20-25-13-11-10-12-14-25)32(43)37-17-15-28(42)41-18-16-24(7)31(41)36(47)48-27/h10-14,21-24,26-27,29-31H,15-20H2,1-9H3,(H,37,43)(H,38,44)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	714.408	lib-00003.mgf	Gold	1	0.549554	2480.85	1.77234	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	714.408	n/a	215.777	3	CC(C)CC1OC(=O)C2C(C)CCN2C(=O)CCNC(=O)C(CC3=CC=CC=C3)NC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C1=O	1	712.636	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000847073	222122	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
380	M+FA-H	n/a	1	NCGC00347805-02!(2E,6E)-3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,34-triene-1,10,11,15,19,23,27,31-octol	isolated	lfnothias	754.632	spectrapklbin/spec-00000.mgf380	InChI=1S/C45H86O8/c1-36(2)18-12-24-40(5,48)25-13-26-41(6,49)27-14-28-42(7,50)29-15-30-43(8,51)31-16-32-44(9,52)33-17-34-45(10,53)39(47)22-21-37(3)19-11-20-38(4)23-35-46/h18-19,23,39,46-53H,11-17,20-22,24-35H2,1-10H3/b37-19+,38-23+	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	799.63	lib-00003.mgf	Gold	1	0.76664	1143.95	0.914734	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	799.63	n/a	249.459	3	CC(C)=CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)C(O)CC\C(C)=C\CC\C(C)=C\CO	1	798.715	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000847111	115120	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3806	[M-H]-	N/A	1	MoNA:3299236 3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctanoic acid	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf3806	InChI=1S/C8H3F13O2/c9-3(10,1-2(22)23)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h1H2,(H,22,23)	N/A	LC-ESI-QQ	 	LC-ESI-QQ	377.0	lib-00003.mgf	Bronze	3	0.560783	727.889	0.274414	1	MONA	MoNA	377.0	N/A	92.149	3	N/A	1	377.274	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000570619	429	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3787	M-H	n/a	1	NCGC00380932-01_C29H42O9_9-Hydroxy-9-[({(2E)-2-(hydroxymethyl)-3-[3-(hydroxymethyl)-6-isopropyl-2-cyclohexen-1-yl]-2-propenoyl}oxy)methyl]-6-isopropyl-1-oxo-1,3,5a,6,7,8,9,9a-octahydro-2-benzoxepine-4-carboxylic acid	isolated	lfnothias	534.283	spectrapklbin/spec-00000.mgf3787	InChI=1S/C29H42O9/c1-16(2)22-6-5-18(12-30)9-19(22)10-20(13-31)27(34)38-15-29(36)8-7-23(17(3)4)24-11-21(26(32)33)14-37-28(35)25(24)29/h9-11,16-17,19,22-25,30-31,36H,5-8,12-15H2,1-4H3,(H,32,33)/b20-10+	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	533.276	lib-00003.mgf	Gold	1	0.64408	3443.78	1.83649	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	533.276	n/a	198.149	3	CC(C)C1CC\C(=C/C1/C=C(CO)/C(=O)OCC2(O)CCC(C(C)C)C3\C=C(/COC(=O)C23)C(O)=O)CO	1	531.44	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000851439	5634.9	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3783	M+FA-H	n/a	1	NCGC00385675-01_C40H62O15_	isolated	lfnothias	782.409	spectrapklbin/spec-00000.mgf3783	InChI=1S/C40H62O15/c1-15-11-23(52-35(48)16(15)2)17(3)20-7-8-21-26-22(9-10-38(20,21)5)39(6)25(42)12-19(13-40(39,49)34-33(26)54-34)51-37-31(47)29(45)32(24(14-41)53-37)55-36-30(46)28(44)27(43)18(4)50-36/h17-34,36-37,41-47,49H,7-14H2,1-6H3	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	827.407	lib-00003.mgf	Gold	1	0.528749	2069.45	1.71228	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	827.407	n/a	233.58	5	CC1OC(OC2C(O)C(O)C(OC3CC(O)C4(C)C5CCC6(C)C(CCC6C5C7OC7C4(O)C3)C(C)C8C\C(=C(C)/C(=O)O8)C)OC2CO)C(O)C(O)C1O	1	825.695	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850621	676.4	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3770	257.1	16854936	1	3,7,8,4'-Tetramethoxyflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3770	N/A	N/A	IT/ion trap	Positive	ESI	257.1	lib-00003.mgf	Bronze	3	0.627564	431.353	0.110901	1	NIST14	NIST	257.1	N/A	54.211	3	N/A	1	257.211	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000311920	49.6	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3767	M+FA-H	n/a	1	NCGC00380465-01_C38H64O17_Hexopyranoside, 1-[7-[[4-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl]oxy]-1,2,3,4,4a,4b,5,6,7,8,8a,9-dodecahydro-2,4b,8,8-tetramethyl-2-phenanthrenyl]-2-hydroxyethyl	isolated	lfnothias	792.414	spectrapklbin/spec-00000.mgf3767	InChI=1S/C38H64O17/c1-16-24(42)26(44)29(47)33(50-16)55-32-20(14-40)52-35(31(49)28(32)46)53-22-9-11-38(5)18-8-10-37(4,12-17(18)6-7-21(38)36(22,2)3)23(15-41)54-34-30(48)27(45)25(43)19(13-39)51-34/h6,16,18-35,39-49H,7-15H2,1-5H3/t16-,18?,19?,20+,21?,22?,23?,24-,25?,26+,27?,28+,29+,30?,31+,32+,33-,34?,35-,37?,38?/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	837.413	lib-00003.mgf	Gold	1	0.576726	862.89	0.722595	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	837.413	n/a	229.823	5	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC3CCC4(C)C\5CCC(C)(CC5=C/CC4C3(C)C)C(CO)OC6OC(CO)C(O)C(O)C6O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O	1	836.69	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000850145	15021.4	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3764	M+H	6035490	1	Dimethylfraxetin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3764	N/A	N/A	HCD	Positive	ESI	237.076	lib-00003.mgf	Bronze	3	0.562913	8362.68	1.98259	1	NIST14	NIST	237.076	N/A	226.992	3	N/A	1	239.059	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000257386	103.8	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3761	M+FA-H	n/a	1	NCGC00381139-01!6-benzyl-3-butan-2-yl-9-(7-hydroxy-6-oxooctyl)-1,4,7,10-tetrazabicyclo[10.4.0]hexadecane-2,5,8,11-tetrone	isolated	lfnothias	570.342	spectrapklbin/spec-00000.mgf3761	InChI=1S/C31H46N4O6/c1-4-20(2)27-31(41)35-18-12-11-16-25(35)30(40)32-23(15-9-6-10-17-26(37)21(3)36)28(38)33-24(29(39)34-27)19-22-13-7-5-8-14-22/h5,7-8,13-14,20-21,23-25,27,36H,4,6,9-12,15-19H2,1-3H3,(H,32,40)(H,33,38)(H,34,39)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	615.34	lib-00003.mgf	Gold	1	0.818673	1905.43	1.17249	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	615.34	n/a	131.782	3	CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCCC(=O)C(C)O)NC(=O)C3CCCCN3C1=O	1	616.513	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000847378	595	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3760	329.3	N/A	1	17,20-Dimethyl Prostaglandin F1.alpha.	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3760	N/A	N/A	IT/ion trap	Negative	ESI	329.3	lib-00003.mgf	Bronze	3	0.798553	5959.31	1.9624	1	NIST14	NIST	329.3	N/A	129.961	5	N/A	1	331.262	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000307272	3483	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3758	M-H	N/A	1	Arachidonic acid biotinamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3758	N/A	N/A	IT-FT/ion trap with FTMS	Negative	ESI	613.416	lib-00003.mgf	Bronze	3	0.634771	1413.6	0.867126	1	NIST14	NIST	613.416	N/A	192.198	3	N/A	1	612.549	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000233353	198	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3740	M-H-H2O	35700266	1	15(S)-15-Methylprostaglandin E1	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3740	N/A	N/A	HCD	Negative	ESI	349.238	lib-00003.mgf	Bronze	3	0.600186	5673.19	1.98129	1	NIST14	NIST	349.238	N/A	82.429	5	N/A	1	347.257	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000306522	959	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3703	M+Na	17306466	1	Apigenin 7-O-neohesperidoside	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3703	N/A	N/A	IT/ion trap	Positive	ESI	601.153	lib-00003.mgf	Bronze	3	0.669954	606.44	0.364563	1	NIST14	NIST	601.153	N/A	132.06	3	N/A	1	601.518	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000348318	43657	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3701	M+H	303480	1	Clomipramine, N-desmethyl	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3701	N/A	N/A	QqQ	Positive	in source ESI	301.147	lib-00003.mgf	Bronze	3	0.787669	240.779	0.0725098	1	NIST14	NIST	301.147	N/A	103.678	3	N/A	1	301.22	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000411056	398	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3669	M+FA-H	n/a	1	NCGC00380734-01_C39H65NO10_2-{6-[5-Hydroxy-3-(2-hydroxy-2-propanyl)-6a,9b-dimethyldodecahydrocyclopenta[f]chromen-7-yl]-4a-methyl-3,4,4a,7,8,8a-hexahydro-2H-chromen-2-yl}-2-propanyl 2-acetamido-2-deoxy-6-O-methylhexopyranoside	isolated	lfnothias	707.461	spectrapklbin/spec-00000.mgf3669	InChI=1S/C39H65NO10/c1-21(41)40-30-32(44)31(43)25(20-46-9)47-34(30)50-36(4,5)28-14-16-37(6)18-22(10-13-29(37)48-28)23-11-12-26-38(7)17-15-27(35(2,3)45)49-33(38)24(42)19-39(23,26)8/h18,23-34,42-45H,10-17,19-20H2,1-9H3,(H,40,41)	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	752.459	lib-00003.mgf	Gold	1	0.727266	237.503	0.178711	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	752.459	n/a	209.711	3	COCC1OC(OC(C)(C)C2CCC3(C)/C=C(CCC3O2)/C4CCC5C6(C)CCC(OC6C(O)CC45C)C(C)(C)O)C(NC(C)=O)C(O)C1O	1	752.638	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000849292	16249.4	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3649	M+FA-H	n/a	1	NCGC00380230-01_C26H40O9_2,4a,6-Trihydroxy-8-isopropyl-1,1-dimethyl-2,3,4,4a,5,10,11,11a-octahydro-1H-dibenzo[a,d][7]annulen-7-yl beta-D-glucopyranoside	isolated	lfnothias	496.267	spectrapklbin/spec-00000.mgf3649	InChI=1S/C26H40O9/c1-12(2)14-9-13-5-6-17-25(3,4)18(28)7-8-26(17,33)10-15(13)19(29)23(14)35-24-22(32)21(31)20(30)16(11-27)34-24/h9,12,16-18,20-22,24,27-33H,5-8,10-11H2,1-4H3/t16-,17?,18?,20-,21+,22-,24+,26?/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	541.265	lib-00003.mgf	Gold	1	0.588544	2237.69	1.21118	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	541.265	n/a	159.203	3	CC(C)C1=CC2=C(CC3(O)CCC(O)C(C)(C)C3CC2)C(=C1O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)O	1	542.476	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000849241	4595.7	UPDATE-SINGLE-ANNOTATED-GOLD	0.27633378933	 	spec-00000.mgf
3630	M+H-C3H8NO6P	124262937	1	Spectral Match to 1-Octadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoserine from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectrapklbin/spec-00000.mgf3630	N/A	N/A	IT/ion trap	Positive	ESI	605.549	lib-00003.mgf	Bronze	3	0.746068	1390.34	0.841919	1	GNPS-NIST14-MATCHES	Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz	605.549	N/A	48.173	5	N/A	1	606.391	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00003135776	3319	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
362	M+H	N/A	1	Tyr-Thr-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf362	N/A	N/A	QqQ	Positive	ESI	411.224	lib-00003.mgf	Bronze	3	0.749007	183.822	0.075592	1	NIST14	NIST	411.224	N/A	156.33	3	N/A	1	411.3	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000379124	8288	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3619	M-H-H2O	74034563	1	Carbocyclic thromboxane A2	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3619	N/A	N/A	IT/ion trap	Negative	ESI	329.249	lib-00003.mgf	Bronze	3	0.567251	5.19055	0.00170898	1	NIST14	NIST	329.249	N/A	120.25	3	N/A	1	329.251	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000310884	74	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3614	[M-H]-	N/A	1	MassbankEU:LIT00034 8phiC9SPC|Methyl-(septylcarboxy)-sulfophenyl carboxylic acid|8-(4-sulfophenyl)nonanoic acid	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf3614	1S/C15H22O5S/c1-12(6-4-2-3-5-7-15(16)17)13-8-10-14(11-9-13)21(18,19)20/h8-12H,2-7H2,1H3,(H,16,17)(H,18,19,20)	N/A	UPLC-ESI-QTOF	Positive	ESI	313.112	lib-00003.mgf	Bronze	3	0.698406	6207.67	1.9437	1	MASSBANKEU	Massbank EU	313.112	N/A	102.95	4	OS(=O)(=O)c1ccc(cc1)C(C)CCCCCCC(=O)O	1	311.168	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000579088	6250	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3612	[M-H]-	N/A	1	MassbankEU:ET320151 MEF-Glu	Isolated	Massbank	0.0	spectrapklbin/spec-00000.mgf3612	1S/C20H22N2O5/c1-12-6-5-9-15(13(12)2)21-16-8-4-3-7-14(16)19(25)22-17(20(26)27)10-11-18(23)24/h3-9,17,21H,10-11H2,1-2H3,(H,22,25)(H,23,24)(H,26,27)	N/A	LC-ESI-QFT	Negative	ESI	369.146	lib-00003.mgf	Bronze	3	0.54774	5117.24	1.88901	1	MASSBANKEU	Massbank EU	369.146	N/A	66.27	6	O=C(CCC(NC(C1=C(C=CC=C1)NC2=CC=CC(C)=C2C)=O)C(O)=O)O	1	367.257	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000841470	2293.8	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3607	M+H	72040632	1	Biotin-X-NHS	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3607	N/A	N/A	Q-TOF	Positive	ESI	455.196	lib-00003.mgf	Bronze	3	0.695952	466.349	0.21228	1	NIST14	NIST	455.196	N/A	96.509	3	N/A	1	455.408	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000407197	7.5701e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3606	357.3	215168335	1	(R)-Butaprost, free acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3606	N/A	N/A	IT/ion trap	Negative	ESI	357.3	lib-00003.mgf	Bronze	3	0.758183	61.2402	0.0218811	1	NIST14	NIST	357.3	N/A	138.631	3	N/A	1	357.278	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000309946	153.2	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
3597	M-H-H2O	192461942	1	14,15-Dihydroxy-5Z,8Z,11Z-eicosatrienoic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3597	N/A	N/A	HCD	Negative	ESI	319.228	lib-00003.mgf	Bronze	3	0.74074	4.68431	0.00149536	1	NIST14	NIST	319.228	N/A	68.629	8	N/A	1	319.227	C18_neg_6_nodupl_gapfil35_25ppm_GNPS.mgf	CCMSLIB00000241636	2829	UPDATE-SINGLE-ANNOTATED-BRONZE	0.27633378933	 	spec-00000.mgf
