#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	fdr	tags	internalFilename
28415	M+H	478013	1	Nobiletin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf28415	N/A	N/A	IT/ion trap	Positive	ESI	403.139	lib-00003.mgf	Bronze	3	0.70012	2555.7	1.0303	1	NIST14	NIST	403.139	N/A	80.786	3	N/A	1	404.169	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000331104	2513	UPDATE-SINGLE-ANNOTATED-BRONZE	0.198235294118	 	spec-00000.mgf
794	M+H-H2O	94944704	1	2-Acetyl-5-(tetrahydroxybutyl)imidazole	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf794	N/A	N/A	HCD	Positive	ESI	213.087	lib-00003.mgf	Bronze	3	0.700567	4480.39	0.954712	1	NIST14	NIST	213.087	N/A	124.09	4	N/A	1	212.132	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000321575	32800	UPDATE-SINGLE-ANNOTATED-BRONZE	0.198113207547	 	spec-00000.mgf
24575	243.1	114311329	1	Imazamox	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf24575	N/A	N/A	IT/ion trap	Positive	ESI	243.1	lib-00003.mgf	Bronze	3	0.700674	4146.42	1.008	1	NIST14	NIST	243.1	N/A	66.242	4	N/A	1	244.108	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000314542	3986	UPDATE-SINGLE-ANNOTATED-BRONZE	0.198113207547	 	spec-00000.mgf
24269	M+H	51022710	1	Nabilone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf24269	N/A	N/A	IT/ion trap	Positive	ESI	373.274	lib-00003.mgf	Bronze	3	0.700713	4593.65	1.71469	1	NIST14	NIST	373.274	N/A	107.972	4	N/A	1	371.559	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000350116	4454	UPDATE-SINGLE-ANNOTATED-BRONZE	0.198113207547	 	spec-00000.mgf
3812	M+H	N/A	1	Cer(d20:0/26:0); [M+H]+ C46H94N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf3812	N/A	N/A	HCD; Velos	Positive	LC-ESI	707.716	lib-00003.mgf	Gold	1	0.701015	1418.77	1.00409	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	707.716	N/A	67.975	7	N/A	1	708.72	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003093928	3180	UPDATE-SINGLE-ANNOTATED-GOLD	0.197516262567	 	spec-00000.mgf
18932	M+H	n/a	1	NCGC00168963-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one	isolated	lfnothias	434.085	spectrapklbin/spec-00000.mgf18932	InChI=1S/C20H18O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17,20-26,28H,6H2/t12-,15-,17+,20-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	435.092	lib-00003.mgf	Gold	1	0.70107	1662.89	0.723511	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	435.092	n/a	114.061	4	O[C@H]1CO[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C4=CC(O)=C(O)C=C4)[C@H](O)[C@H]1O	1	434.368	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000847904	11529	UPDATE-SINGLE-ANNOTATED-GOLD	0.197516262567	 	spec-00000.mgf
1509	[M+NH4]+	N/A	1	MoNA:41717 Triacylglycerol 15:0-18:1-18:1	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf1509	InChI=1S/C54H100O6/c1-4-7-10-13-16-19-22-25-27-29-32-35-38-41-44-47-53(56)59-50-51(49-58-52(55)46-43-40-37-34-31-24-21-18-15-12-9-6-3)60-54(57)48-45-42-39-36-33-30-28-26-23-20-17-14-11-8-5-2/h38-39,41-42,51H,4-37,40,43-50H2,1-3H3/b41-38-,42-39-	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	862.8	lib-00003.mgf	Bronze	3	0.70099	17.6852	0.0152588	1	MONA	MoNA	862.8	N/A	23.612	7	N/A	1	862.785	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000563308	5082	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197516262567	 	spec-00000.mgf
8698	M+H	N/A	1	LacCer(d18:1/24:1); [M+H]+ C54H104N1O13	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf8698	N/A	N/A	CID; Velos	Positive	LC-ESI	973.743	lib-00003.mgf	Gold	1	0.701779	852.837	0.830444	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	973.743	N/A	97.31	3	N/A	1	974.573	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003128786	1397	UPDATE-SINGLE-ANNOTATED-GOLD	0.197391819798	 	spec-00000.mgf
8264	253.0	3468017	1	8-Carboxy-3-methylflavone	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8264	N/A	N/A	IT/ion trap	Negative	ESI	253.0	lib-00003.mgf	Bronze	3	0.704249	467.172	0.118195	1	NIST14	NIST	253.0	N/A	56.919	3	N/A	1	253.118	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000297271	14512	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
7950	M+H	541059	1	Spectral Match to Cyclotrisiloxane, hexamethyl- from NIST14	Isolated	Data deposited by marjo	0.0	spectrapklbin/spec-00000.mgf7950	N/A	N/A	QqQ	Positive	ESI	223.064	lib-00003.mgf	Bronze	3	0.703452	5.81446	0.001297	1	GNPS-NIST14-MATCHES	Data from Maria Maansson	223.064	N/A	59.599	6	N/A	1	223.063	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003136921	13300	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
776	M+H	51037300	1	Acipimox	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf776	N/A	N/A	Q-TOF	Positive	ESI	155.045	lib-00003.mgf	Bronze	3	0.702688	12706.6	1.97009	1	NIST14	NIST	155.045	N/A	122.664	4	N/A	1	153.075	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000405598	180400	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
7210	M+H	N/A	1	Pro-Ile-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf7210	N/A	N/A	Q-TOF	Positive	ESI	357.25	lib-00003.mgf	Bronze	3	0.703613	2649.93	0.946686	1	NIST14	NIST	357.25	N/A	140.602	7	N/A	1	358.197	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000390036	956	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
6580	M+H-H2O	142187	1	Monolaurin	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6580	N/A	N/A	HCD	Positive	ESI	257.211	lib-00003.mgf	Bronze	3	0.70137	3865.67	0.994293	1	NIST14	NIST	257.211	N/A	64.323	6	N/A	1	258.205	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000296736	1257	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
6329	M+H	N/A	1	Ile-Ser-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6329	N/A	N/A	QqQ	Positive	ESI	347.229	lib-00003.mgf	Bronze	3	0.704196	2725.61	0.946411	1	NIST14	NIST	347.229	N/A	145.867	7	N/A	1	348.175	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000375448	582	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
6261	M+H	N/A	1	6.beta.-Testosterone enanthate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf6261	N/A	N/A	IT-FT/ion trap with FTMS	Positive	ESI	417.3	lib-00003.mgf	Bronze	3	0.704118	2225.52	0.928711	1	NIST14	NIST	417.3	N/A	123.353	4	N/A	1	418.229	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000244964	8765	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
5882	M+H	N/A	1	PS(18:0/0:0); [M+H]+ C24H49N1O9P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf5882	N/A	N/A	CID; Velos	Positive	LC-ESI	525.307	lib-00003.mgf	Gold	1	0.702011	2137.54	1.12286	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	525.307	N/A	59.825	9	N/A	1	526.43	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003129902	7940	UPDATE-SINGLE-ANNOTATED-GOLD	0.197391819798	 	spec-00000.mgf
5348	M+H	N/A	1	PyroGlu-Trp	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf5348	N/A	N/A	IT/ion trap	Positive	ESI	316.129	lib-00003.mgf	Bronze	3	0.704214	2.79952	0.00088501	1	NIST14	NIST	316.129	N/A	86.668	9	N/A	1	316.128	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000383022	11254	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
4369	M+H	N/A	1	Pro-Val-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4369	N/A	N/A	Q-TOF	Positive	ESI	343.234	lib-00003.mgf	Bronze	3	0.701872	2758.14	0.946686	1	NIST14	NIST	343.234	N/A	150.636	7	N/A	1	344.181	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000390213	19680	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
4249	M+NH4	540976	1	Cyclohexasiloxane, dodecamethyl-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4249	N/A	N/A	QqQ	Positive	ESI	462.147	lib-00003.mgf	Bronze	3	0.70177	308.116	0.142395	1	NIST14	NIST	462.147	N/A	77.24	4	N/A	1	462.289	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000395476	3048	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
3854	M+H	N/A	1	11(12)-EET ethanolamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf3854	N/A	N/A	IT/ion trap	Positive	ESI	364.285	lib-00003.mgf	Bronze	3	0.70222	5427.04	1.97699	1	NIST14	NIST	364.285	N/A	76.587	3	N/A	1	366.262	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000242699	2451	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
28327	M+H	5988-19-2	1	HMDB:HMDB03349-2257 L-Dihydroorotic acid	Isolated	HMDB	158.033	spectrapklbin/spec-00000.mgf28327	InChI=1S/C5H6N2O4/c8-3-1-2(4(9)10)6-5(11)7-3/h2H,1H2,(H,9,10)(H2,6,7,8,11)/t2-/m0/s1	N/A	Quattro_QQQ:25eV	Positive	Positive	159.041	lib-00003.mgf	Bronze	3	0.702413	12526.3	1.9922	1	HMDB	HMDB	159.041	N/A	76.735	4	OC(=O)[C@@H]1CC(=O)NC(=O)N1	1	157.049	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000425238	603	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
26081	M+H	N/A	1	PyroGlu-Lys-Lys	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf26081	N/A	N/A	Q-TOF	Positive	ESI	386.24	lib-00003.mgf	Bronze	3	0.701228	2444.31	0.944092	1	NIST14	NIST	386.24	N/A	70.542	6	N/A	1	385.296	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000390432	1243	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
24501	[M-H]-	N/A	1	MoNA:719608 Minocin	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf24501	InChI=1S/C23H27N3O7/c1-25(2)12-5-6-13(27)15-10(12)7-9-8-11-17(26(3)4)19(29)16(22(24)32)21(31)23(11,33)20(30)14(9)18(15)28/h5-6,9,11,17,27,29-30,33H,7-8H2,1-4H3,(H2,24,32)/t9-,11-,17-,23-/m0/s1	N/A	LC-ESI-QFT	 	LC-ESI-QFT	456.178	lib-00003.mgf	Bronze	3	0.703444	2089.1	0.953003	1	MONA	MoNA	456.178	N/A	122.077	4	N/A	1	455.225	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000567074	2842	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
24497	228.2	15959612	1	Tetrapentylammonium cation	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf24497	N/A	N/A	IT/ion trap	Positive	ESI	228.2	lib-00003.mgf	Bronze	3	0.701829	4245.38	0.968796	1	NIST14	NIST	228.2	N/A	37.616	4	N/A	1	229.169	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000290695	3263	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
2291	M+H	N/A	1	Cer(d18:1/25:1); [M+H]+ C43H84N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf2291	N/A	N/A	CID; Velos	Positive	LC-ESI	661.637	lib-00003.mgf	Gold	1	0.703457	2743.2	1.815	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	661.637	N/A	60.007	7	N/A	1	663.452	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003134436	168090	UPDATE-SINGLE-ANNOTATED-GOLD	0.197391819798	 	spec-00000.mgf
22315	M+H	N/A	1	Cer(d18:1/16:0); [M+H]+ C34H68N1O3	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf22315	N/A	N/A	CID; Lumos	Positive	LC-ESI	537.512	lib-00003.mgf	Gold	1	0.702148	1849.64	0.994202	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	537.512	N/A	32.828	9	N/A	1	538.506	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003089324	16985	UPDATE-SINGLE-ANNOTATED-GOLD	0.197391819798	 	spec-00000.mgf
2193	M+H	51037300	1	Acipimox	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf2193	N/A	N/A	Q-TOF	Positive	ESI	155.045	lib-00003.mgf	Bronze	3	0.703196	12698.2	1.9688	1	NIST14	NIST	155.045	N/A	134.128	4	N/A	1	153.076	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000405598	675000	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
2144	M-H2O+H	n/a	1	NCGC00385919-01_C20H34O_2-Penten-1-ol, 5-[(1S,4aS,8aS)-decahydro-5,5,8a-trimethyl-2-methylene-1-naphthalenyl]-3-methyl-, (2E)-	isolated	lfnothias	290.261	spectrapklbin/spec-00000.mgf2144	InChI=1S/C20H34O/c1-15(11-14-21)7-9-17-16(2)8-10-18-19(3,4)12-6-13-20(17,18)5/h11,17-18,21H,2,6-10,12-14H2,1,3-5H3/b15-11-	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	273.257	lib-00003.mgf	Gold	1	0.702005	2.12194	0.000579834	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	273.257	n/a	25.618	7	CC(/CCC1C(=C)CCC2C(C)(C)CCCC12C)=C/CO	1	273.256	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000855460	860	UPDATE-SINGLE-ANNOTATED-GOLD	0.197391819798	 	spec-00000.mgf
20751	M+H-H2O	589684	1	Glycerol 1-myristate	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf20751	N/A	N/A	Q-TOF	Positive	ESI	285.242	lib-00003.mgf	Bronze	3	0.702035	3489.64	0.995392	1	NIST14	NIST	285.242	N/A	62.54	10	N/A	1	286.237	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000356165	21184	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
20439	M+H	7345826	1	2-Propenoic acid, 3-(2,3-dimethoxyphenyl)-, (E)-	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf20439	N/A	N/A	Q-TOF	Positive	ESI	209.081	lib-00003.mgf	Bronze	3	0.703276	9516.41	1.9897	1	NIST14	NIST	209.081	N/A	78.57	3	N/A	1	211.071	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000350757	2550	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
19655	317.1	N/A	1	Glycan Isoglobotriaose-.beta.-N(Acetyl)-Propargyl	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf19655	N/A	N/A	IT/ion trap	Positive	ESI	317.1	lib-00003.mgf	Bronze	3	0.70176	3483.49	1.10461	1	NIST14	NIST	317.1	N/A	348.023	6	N/A	1	315.995	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000417679	5265	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
1933	M+H-H2O	80434828	1	5S,12R-Dihydroxy-6Z,8E,10E,14Z-eicosatetraene-1,20-dioic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1933	N/A	N/A	HCD	Positive	ESI	349.201	lib-00003.mgf	Bronze	3	0.701376	2552.91	0.891479	1	NIST14	NIST	349.201	N/A	121.573	5	N/A	1	348.31	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000238720	24930	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
1543	M+H	1246298656	1	Cholest-4-en-26-oic acid, 7.alpha.-hydroxy-3-oxo	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf1543	N/A	N/A	HCD	Positive	ESI	431.316	lib-00003.mgf	Bronze	3	0.702872	2070.21	0.892914	1	NIST14	NIST	431.316	N/A	114.358	4	N/A	1	430.423	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000252355	11488	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
10859	M-H	n/a	1	NCGC00385221-01_C23H32O15_alpha-D-Glucopyranoside, beta-D-fructofuranosyl 6-O-[(2E)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1-oxo-2-propen-1-yl]-	isolated	lfnothias	548.174	spectrapklbin/spec-00000.mgf10859	InChI=1S/C23H32O15/c1-33-11-5-10(6-12(34-2)16(11)27)3-4-15(26)35-8-14-17(28)19(30)20(31)22(36-14)38-23(9-25)21(32)18(29)13(7-24)37-23/h3-6,13-14,17-22,24-25,27-32H,7-9H2,1-2H3/b4-3+/t13-,14-,17-,18-,19+,20-,21+,22-,23+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	547.167	lib-00003.mgf	Gold	1	0.70246	1763.79	0.965088	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	547.167	n/a	148.719	4	COC1=CC(=CC(=C1O)OC)\C=C\C(=O)OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O	1	546.202	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000850004	549	UPDATE-SINGLE-ANNOTATED-GOLD	0.197391819798	 	spec-00000.mgf
10597	Cat	N/A	1	Benzyl hexadecyl dimethylammonium cation	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf10597	N/A	N/A	QqQ	Positive	ESI	360.362	lib-00003.mgf	Bronze	3	0.70191	5487.82	1.9776	1	NIST14	NIST	360.362	N/A	103.887	3	N/A	1	362.34	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000334466	3669	UPDATE-SINGLE-ANNOTATED-BRONZE	0.197391819798	 	spec-00000.mgf
8108	M+H	N/A	1	Tumanoic acid F	isolated	Garg/Luzzato	383.267	spectrapklbin/spec-00000.mgf8108	N/A	N/A	qTOF	Positive	LC-ESIMS	384.275	lib-00003.mgf	Silver	2	0.704509	2707.69	1.0405	1	GNPS-LIBRARY	Dorrestein/Gerwick	384.275	10096859	109.649	4	N/A	1	385.315	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000068194	3160	UPDATE-SINGLE-ANNOTATED-SILVER	0.196850393701	 	spec-00000.mgf
8067	M+H	2304816	1	N-Stearoyl-D-erythro-sphingosine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf8067	N/A	N/A	IT/ion trap	Positive	ESI	566.551	lib-00003.mgf	Bronze	3	0.705959	3369.94	1.90924	1	NIST14	NIST	566.551	N/A	96.008	3	N/A	1	564.642	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000300681	276	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
7939	M+H	541059	1	Spectral Match to Cyclotrisiloxane, hexamethyl- from NIST14	Isolated	Data deposited by marjo	0.0	spectrapklbin/spec-00000.mgf7939	N/A	N/A	QqQ	Positive	ESI	223.064	lib-00003.mgf	Bronze	3	0.704791	5.81446	0.001297	1	GNPS-NIST14-MATCHES	Data from Maria Maansson	223.064	N/A	65.658	7	N/A	1	223.063	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003136921	11160	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
6409	M+H	N/A	1	SM(d18:1/20:0); [M+H]+ C43H88N2O6P1	Commercial	Thomas Metz	0.0	spectrapklbin/spec-00000.mgf6409	N/A	N/A	CID; Velos	Positive	LC-ESI	758.63	lib-00003.mgf	Gold	1	0.706022	1327.1	1.00677	1	PNNL-LIPIDS-POSITIVE	Thomas Metz	758.63	N/A	105.208	6	N/A	1	759.637	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003111561	2349	UPDATE-SINGLE-ANNOTATED-GOLD	0.196850393701	 	spec-00000.mgf
560	723.4	57227	1	Vincristine	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf560	N/A	N/A	IT/ion trap	Positive	ESI	723.4	lib-00003.mgf	Bronze	3	0.705634	1819.41	1.31616	1	NIST14	NIST	723.4	N/A	32.689	4	N/A	1	724.716	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000255997	11087	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
4933	M+H-H2O	83443	1	Deoxycholic acid	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4933	N/A	N/A	HCD	Positive	ESI	375.289	lib-00003.mgf	Bronze	3	0.704811	5072.59	1.90369	1	NIST14	NIST	375.289	N/A	111.65	4	N/A	1	373.385	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000231113	7931	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
4658	M+H-H2O	N/A	1	Spectral Match to 19(R)-Hydroxyprostaglandin B2 from NIST14	Isolated	Data deposited by t3hdon	0.0	spectrapklbin/spec-00000.mgf4658	N/A	N/A	IT/ion trap	Positive	ESI	333.212	lib-00003.mgf	Bronze	3	0.704802	3051.19	1.01669	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	333.212	N/A	118.187	4	N/A	1	332.195	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003136032	23150	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
4344	M+H	N/A	1	Arg-Ala	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf4344	N/A	N/A	Q-TOF	Positive	ESI	246.156	lib-00003.mgf	Bronze	3	0.705976	2.85146	0.000701904	1	NIST14	NIST	246.156	N/A	240.876	10	N/A	1	246.155	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000392320	16546	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
362	M+H-H2O	693232	1	Spectral Match to Dodecanedioic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectrapklbin/spec-00000.mgf362	N/A	N/A	Q-TOF	Positive	ESI	213.149	lib-00003.mgf	Bronze	3	0.705982	4621.18	0.985001	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	213.149	N/A	34.722	7	N/A	1	212.164	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00003137155	2730	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
28283	M+H	210976811	1	Prostaglandin E1 ethanolamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf28283	N/A	N/A	Q-TOF	Positive	ESI	398.29	lib-00003.mgf	Bronze	3	0.706239	112.71	0.0448914	1	NIST14	NIST	398.29	N/A	103.223	3	N/A	1	398.335	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000399766	3065	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
25613	M+H	n/a	1	NCGC00247503-02!(3R)-8-hydroxy-3-(4-hydroxyphenyl)-3,4-dihydroisochromen-1-one	isolated	lfnothias	256.074	spectrapklbin/spec-00000.mgf25613	InChI=1S/C15H12O4/c16-11-6-4-9(5-7-11)13-8-10-2-1-3-12(17)14(10)15(18)19-13/h1-7,13,16-17H,8H2/t13-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	257.081	lib-00003.mgf	Gold	1	0.70583	3465.8	0.890991	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	257.081	n/a	122.48	5	OC1=CC=C(C=C1)[C@H]2CC3=C(C(=O)O2)C(O)=CC=C3	1	256.19	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000847737	541	UPDATE-SINGLE-ANNOTATED-GOLD	0.196850393701	 	spec-00000.mgf
22699	M+H	210976811	1	Prostaglandin E1 ethanolamide	Isolated	NIST	0.0	spectrapklbin/spec-00000.mgf22699	N/A	N/A	Q-TOF	Positive	ESI	398.29	lib-00003.mgf	Bronze	3	0.706239	114.932	0.0457764	1	NIST14	NIST	398.29	N/A	119.867	3	N/A	1	398.336	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000399766	3065	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
2237	[M+NH4]+	N/A	1	MoNA:31838 Triacylglycerol 12:0-16:0-18:1	isolated	MoNA	0.0	spectrapklbin/spec-00000.mgf2237	InChI=1S/C49H92O6/c1-4-7-10-13-16-19-21-23-24-26-27-30-33-36-39-42-48(51)54-45-46(44-53-47(50)41-38-35-32-29-18-15-12-9-6-3)55-49(52)43-40-37-34-31-28-25-22-20-17-14-11-8-5-2/h33,36,46H,4-32,34-35,37-45H2,1-3H3/b36-33-	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	794.7	lib-00003.mgf	Bronze	3	0.706206	28.5706	0.0227051	1	MONA	MoNA	794.7	N/A	33.473	4	N/A	1	794.723	CARA_HILIC_pos_GNPS.mgf	CCMSLIB00000563323	1367	UPDATE-SINGLE-ANNOTATED-BRONZE	0.196850393701	 	spec-00000.mgf
