shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
10288	C17H26BN5O4	[M + Na]+	0.991	65.538	29	0.833	317_CARA_HILIC_pos_SIRIUS_merge_10288	8.97	6.728
4368	C8H15NO6	[M - H4O2 + H]+	0.991	43.604	8	0.573	288_CARA_HILIC_pos_SIRIUS_merge_4368	-193589.755	10.232
18966	C15H22O7	[M + H]+	0.991	31.237	8	0.677	1834_CARA_HILIC_pos_SIRIUS_merge_18966	1.81	3.242
4820	C26H51N3O5	[M + K]+	0.991	19.127	11	0.675	3843_CARA_HILIC_pos_SIRIUS_merge_4820	-6.923	8.053
9465	C30H60FNO3	[M + Na]+	0.991	14.975	8	0.668	3769_CARA_HILIC_pos_SIRIUS_merge_9465	-8.283	5.583
24556	C16H26N4O8	[M - H2O + H]+	0.991	49.243	16	0.962	1196_CARA_HILIC_pos_SIRIUS_merge_24556	-46760.845	2.946
24860	C12H8N2O2	[M + H3N + H]+	0.991	44.892	14	0.763	108_CARA_HILIC_pos_SIRIUS_merge_24860	-3.925	3.384
17820	C12H15BN2O6S	[M + K]+	0.991	44.885	25	0.869	3919_CARA_HILIC_pos_SIRIUS_merge_17820	8.852	4.304
6941	C16H28N6O5	[M + H]+	0.991	28.726	11	0.719	1478_CARA_HILIC_pos_SIRIUS_merge_6941	-4.918	4.472
1771	C6H27B6N11	[M + Na]+	0.991	25.186	10	0.823	3050_CARA_HILIC_pos_SIRIUS_merge_1771	-5.449	7.584
27021	C12H23BF2O6	[M - H2O + H]+	0.991	14.772	6	0.717	4941_CARA_HILIC_pos_SIRIUS_merge_27021	-61235.596	5.657
10232	C21H40O3	[M + H]+	0.991	6.0	1	0.0	5407_CARA_HILIC_pos_SIRIUS_merge_10232	-3.872	
6976	C21H34N2O	[M + H3N + H]+	0.991	16.932	4	0.839	4303_CARA_HILIC_pos_SIRIUS_merge_6976	-1.548	2.6
3342	C20H42N4	[M + H]+	0.99	1.0	1	0.0	598_CARA_HILIC_pos_SIRIUS_merge_3342	-4.785	
1718	C22H39N2O4P	[M + H3N + H]+	0.99	49.004	4	0.865	79_CARA_HILIC_pos_SIRIUS_merge_1718	-1.508	3.583
20707	C24H44O11	[M - H4O2 + H]+	0.99	41.276	8	0.729	5563_CARA_HILIC_pos_SIRIUS_merge_20707	-76102.727	6.337
1438	C36H69NO4	[M + H]+	0.99	38.686	10	0.486	6347_CARA_HILIC_pos_SIRIUS_merge_1438	-1.957	4.894
7618	C5H10N3O4	[M - H4O2 + H]+	0.99	34.214	8	0.734	2141_CARA_HILIC_pos_SIRIUS_merge_7618	-255367.861	14.016
18872	C16H32O7	[M + Na]+	0.99	29.648	6	0.852	638_CARA_HILIC_pos_SIRIUS_merge_18872	-2.573	4.084
6852	C8H13N3O6	[M - H2O + H]+	0.99	21.29	6	0.409	1872_CARA_HILIC_pos_SIRIUS_merge_6852	-78283.578	3.678
178	C39H44N10O5	[M - H2O + H]+	0.99	14.306	13	0.902	3785_CARA_HILIC_pos_SIRIUS_merge_178	-25177.587	2.404
10212	C10H11N3O4	[M + H3N + H]+	0.99	18.116	5	0.912	2450_CARA_HILIC_pos_SIRIUS_merge_10212	-5.023	4.855
3444	C43H87NO5	[M - H2O + H]+	0.99	45.921	18	0.368	2049_CARA_HILIC_pos_SIRIUS_merge_3444	-26452.543	4.42
760	C2H4O5S	[M + H3N + H]+	0.99	13.005	4	0.815	1599_CARA_HILIC_pos_SIRIUS_merge_760	-2.973	3.67
1240	C23H40O11	[M + H3N + H]+	0.99	89.993	28	0.938	2391_CARA_HILIC_pos_SIRIUS_merge_1240	-3.503	3.884
5539	C19H35B2NO2	[M - H2O + H]+	0.99	45.073	17	0.797	715_CARA_HILIC_pos_SIRIUS_merge_5539	-57669.514	9.239
17018	C11H15N3O7	[M + H3N + H]+	0.99	43.972	14	0.884	3250_CARA_HILIC_pos_SIRIUS_merge_17018	6.501	2.166
20892	C32H65N3O8	[M - H4O2 + H]+	0.99	33.941	44	0.516	68_CARA_HILIC_pos_SIRIUS_merge_20892	-61638.956	5.603
20647	C9H9NO4	[M + H]+	0.99	11.156	5	0.963	4004_CARA_HILIC_pos_SIRIUS_merge_20647	-6.805	4.446
26833	C5H5N	[M + H]+	0.99	5.398	3	0.899	5662_CARA_HILIC_pos_SIRIUS_merge_26833	-8.44	9.924
16841	C8H12FNO7	[M + K]+	0.99	50.834	12	0.75	6428_CARA_HILIC_pos_SIRIUS_merge_16841	0.555	4.548
6738	C16H18N4O7	[M + H3N + H]+	0.99	12.702	10	1.0	4574_CARA_HILIC_pos_SIRIUS_merge_6738	-2.965	1.933
24110	C10H26N8O5	[M - H4O2 + H]+	0.989	55.476	11	0.906	4207_CARA_HILIC_pos_SIRIUS_merge_24110	-118803.036	7.196
27183	C14H27N5O8	[M + H3N + H]+	0.989	46.593	18	0.767	5676_CARA_HILIC_pos_SIRIUS_merge_27183	2.703	3.998
9804	C32H58N4O6	[M + H3N + H]+	0.989	36.028	24	0.76	6479_CARA_HILIC_pos_SIRIUS_merge_9804	0.227	4.68
18210	C24H48O8	[M + H3N + H]+	0.989	34.702	6	0.746	653_CARA_HILIC_pos_SIRIUS_merge_18210	-0.299	7.477
12628	C19H36F2N4O4	[M - H4O2 + H]+	0.989	27.937	8	0.687	2604_CARA_HILIC_pos_SIRIUS_merge_12628	-93009.429	4.835
5219	C46H89N5O6	[M + H]+	0.989	22.606	15	0.548	6041_CARA_HILIC_pos_SIRIUS_merge_5219	0.047	4.449
6355	C34H72N2O5	[M + Na]+	0.989	18.205	15	0.248	1234_CARA_HILIC_pos_SIRIUS_merge_6355	2.708	3.489
13299	C10H10O15	[M + Na]+	0.989	11.423	2	0.695	1769_CARA_HILIC_pos_SIRIUS_merge_13299	-8.118	3.767
8821	C36H68O5	[M + H3N + H]+	0.989	13.637	19	0.807	3710_CARA_HILIC_pos_SIRIUS_merge_8821	-3.343	2.474
11237	C17H29BO6	[M - H2O + H]+	0.989	25.898	10	0.942	3636_CARA_HILIC_pos_SIRIUS_merge_11237	-55903.763	10.716
4684	C18H36N6O4	[M + H]+	0.989	210.014	41	0.653	6261_CARA_HILIC_pos_SIRIUS_merge_4684	3.538	11.795
2560	C16H28N4O4	[M + H3N + H]+	0.989	50.064	8	0.871	1598_CARA_HILIC_pos_SIRIUS_merge_2560	-6.925	6.711
28621	C29H54O12	[M + H3N + H]+	0.989	27.887	5	0.455	4362_CARA_HILIC_pos_SIRIUS_merge_28621	1.71	2.688
5060	C36H75N7O5	[M - H4O2 + H]+	0.989	25.838	18	0.587	1861_CARA_HILIC_pos_SIRIUS_merge_5060	-55365.911	3.492
6986	C32H63N7O5	[M + H]+	0.989	12.265	11	0.86	2436_CARA_HILIC_pos_SIRIUS_merge_6986	1.844	5.098
798	C27H48O4	[M - H2O + H]+	0.989	63.724	13	0.808	3279_CARA_HILIC_pos_SIRIUS_merge_798	-42953.965	5.907
244	C12H27N5O3	[M + H3N + H]+	0.989	50.668	8	0.96	1292_CARA_HILIC_pos_SIRIUS_merge_244	5.809	4.408
10340	C14H28N4O6	[M + Na]+	0.989	50.437	11	0.893	4615_CARA_HILIC_pos_SIRIUS_merge_10340	0.794	5.11
2087	C30H62N2O5	[M + H]+	0.989	29.672	12	0.726	1091_CARA_HILIC_pos_SIRIUS_merge_2087	1.788	4.743
18054	C7H12N2O	[M + H]+	0.989	10.726	3	1.0	6108_CARA_HILIC_pos_SIRIUS_merge_18054	-7.367	9.046
9412	C18H36N6O4	[M + H]+	0.989	5.574	5	0.856	351_CARA_HILIC_pos_SIRIUS_merge_9412	-3.19	2.03
10767	C22H43N5O7	[M + H]+	0.989	35.76	10	0.79	1015_CARA_HILIC_pos_SIRIUS_merge_10767	3.62	10.337
17426	C9H13N3O3	[M + Na]+	0.989	29.195	7	0.815	4146_CARA_HILIC_pos_SIRIUS_merge_17426	2.085	6.984
18172	C38H66F4	[M + K]+	0.989	14.311	7	0.858	5843_CARA_HILIC_pos_SIRIUS_merge_18172	3.885	4.488
19318	C35H62O3	[M + K]+	0.989	5.831	1	0.0	2156_CARA_HILIC_pos_SIRIUS_merge_19318	-2.202	1.963
8216	C23H55N7O2	[M + Na]+	0.989	5.936	2	0.218	3570_CARA_HILIC_pos_SIRIUS_merge_8216	8.99	6.673
12707	C20H31N3O5	[M + H]+	0.988	22.846	9	0.846	86_CARA_HILIC_pos_SIRIUS_merge_12707	-8.491	4.34
13497	C46H78N2O6	[M + H3N + H]+	0.988	15.805	18	0.822	776_CARA_HILIC_pos_SIRIUS_merge_13497	8.913	6.111
2853	C26H50O4	[M + H3N + H]+	0.988	6.949	4	0.68	829_CARA_HILIC_pos_SIRIUS_merge_2853	-4.806	3.425
6058	C9H18O8	[M + Na]+	0.988	5.883	1	0.0	5254_CARA_HILIC_pos_SIRIUS_merge_6058	-1.401	1.386
427	C23H44N2O	[M + Na]+	0.988	23.094	9	0.623	88_CARA_HILIC_pos_SIRIUS_merge_427	4.17	6.934
3921	C15H28O4	[M + H3N + H]+	0.988	18.21	5	0.957	97_CARA_HILIC_pos_SIRIUS_merge_3921	-4.083	3.178
2740	C39H72O4	[M + H3N + H]+	0.988	17.336	8	0.764	377_CARA_HILIC_pos_SIRIUS_merge_2740	-0.781	3.582
2519	C39H78O8	[M + H3N + H]+	0.988	15.427	9	0.518	4017_CARA_HILIC_pos_SIRIUS_merge_2519	2.75	4.593
19295	C18H28O5	[M + H3N + H]+	0.988	139.649	36	0.741	4208_CARA_HILIC_pos_SIRIUS_merge_19295	1.462	6.291
27130	C24H38O12S3	[M + K]+	0.988	104.387	29	0.438	5622_CARA_HILIC_pos_SIRIUS_merge_27130	-0.303	1.972
4385	C14H25N3O7	[M - H2O + H]+	0.988	45.65	21	0.717	5689_CARA_HILIC_pos_SIRIUS_merge_4385	-54552.468	6.167
10272	C19H32N8O5	[M - H4O2 + H]+	0.988	42.18	16	0.757	3349_CARA_HILIC_pos_SIRIUS_merge_10272	-86333.881	8.855
7702	C27H55N5O4	[M - H4O2 + H]+	0.988	14.907	10	0.598	6312_CARA_HILIC_pos_SIRIUS_merge_7702	-75286.335	6.474
8185	C16H36B2N2	[M + Na]+	0.988	14.105	4	0.827	6167_CARA_HILIC_pos_SIRIUS_merge_8185	5.867	8.056
20449	C24H41N5O7	[M - H2O + H]+	0.988	13.592	6	0.816	955_CARA_HILIC_pos_SIRIUS_merge_20449	-36445.532	4.317
5439	C24H57N3O8	[M - H4O2 + H]+	0.988	5.456	9	0.608	3632_CARA_HILIC_pos_SIRIUS_merge_5439	-74975.187	7.1
8612	C32H66N2O4	[M - H4O2 + H]+	0.988	5.805	3	0.993	1362_CARA_HILIC_pos_SIRIUS_merge_8612	-70977.118	5.743
19933	C28H46O4	[M + H]+	0.988	39.281	7	0.704	4239_CARA_HILIC_pos_SIRIUS_merge_19933	-0.864	8.353
8693	C18H36FN5O2S	[M + H]+	0.988	25.819	9	0.846	2163_CARA_HILIC_pos_SIRIUS_merge_8693	-9.479	9.093
15409	C27H57N5O4	[M + Na]+	0.988	29.715	12	0.548	923_CARA_HILIC_pos_SIRIUS_merge_15409	-0.698	5.66
9517	C37H66O5	[M - H2O + H]+	0.987	7.288	6	0.312	3724_CARA_HILIC_pos_SIRIUS_merge_9517	-31408.981	9.718
1675	C14H23ClFN3O8S	[M - H4O2 + H]+	0.987	120.196	49	0.494	1594_CARA_HILIC_pos_SIRIUS_merge_1675	-87418.156	3.1
13032	C9H18BNO3S	[M + H]+	0.987	40.608	9	0.877	4937_CARA_HILIC_pos_SIRIUS_merge_13032	-8.45	10.778
3887	C30H70N8	[M + H]+	0.987	5.872	5	0.666	3868_CARA_HILIC_pos_SIRIUS_merge_3887	0.514	6.201
3377	C23H47NO	[M + H]+	0.987	0.814	1	0.0	3528_CARA_HILIC_pos_SIRIUS_merge_3377	-2.093	2.14
6710	C50H99NO10	[M + H]+	0.987	38.498	8	0.829	3311_CARA_HILIC_pos_SIRIUS_merge_6710	1.858	1.953
9455	C34H73N3O8	[M + H]+	0.987	36.257	15	0.863	5169_CARA_HILIC_pos_SIRIUS_merge_9455	4.685	4.636
3877	C24H44N4O4	[M + H]+	0.987	23.358	9	0.749	911_CARA_HILIC_pos_SIRIUS_merge_3877	-1.174	3.537
684	C2H6O6S	[M + H]+	0.987	18.766	3	0.748	1162_CARA_HILIC_pos_SIRIUS_merge_684	-0.537	2.077
18667	C13H18BF3N2O3	[M + H]+	0.987	44.317	18	0.785	2056_CARA_HILIC_pos_SIRIUS_merge_18667	-8.064	4.58
7199	C16H22N4O6	[M + H3N + H]+	0.987	27.056	9	0.728	4276_CARA_HILIC_pos_SIRIUS_merge_7199	-6.143	6.439
17509	C13H19N5O6	[M + H]+	0.987	17.004	5	0.975	5755_CARA_HILIC_pos_SIRIUS_merge_17509	-5.582	7.029
1707	C35H67NO3	[M + H]+	0.987	43.556	15	0.766	4130_CARA_HILIC_pos_SIRIUS_merge_1707	-5.398	3.702
12724	C15H21N5O3	[M + Na]+	0.987	42.067	11	0.983	856_CARA_HILIC_pos_SIRIUS_merge_12724	-3.683	2.486
2281	C20H38N8O8	[M + H]+	0.987	37.64	22	0.775	5448_CARA_HILIC_pos_SIRIUS_merge_2281	-7.581	3.921
15138	C43H74O20	[M - H2O + H]+	0.987	18.713	11	0.21	5483_CARA_HILIC_pos_SIRIUS_merge_15138	-20160.138	6.045
1715	C40H66N4O2	[M - H2O + H]+	0.987	8.29	5	0.604	4205_CARA_HILIC_pos_SIRIUS_merge_1715	-29168.499	3.824
18447	C11H14O4	[M - H2O + H]+	0.987	12.942	3	0.491	3340_CARA_HILIC_pos_SIRIUS_merge_18447	-93274.182	23.01
26685	C8H17NO3S	[M + H]+	0.987	5.401	5	0.936	5653_CARA_HILIC_pos_SIRIUS_merge_26685	-4.761	5.485
2611	C7H7N2O5PS	[M + K]+	0.987	9.104	4	0.843	3110_CARA_HILIC_pos_SIRIUS_merge_2611	4.695	3.322
8098	C49H103NO	[M - H2O + H]+	0.987	0.511	3	0.719	6433_CARA_HILIC_pos_SIRIUS_merge_8098	-25556.131	1.935
8298	C9H14N2O5	[M - H2O + H]+	0.987	3.25	3	0.329	1674_CARA_HILIC_pos_SIRIUS_merge_8298	-84527.639	14.162
28613	C10H8N2	[M + H3N + H]+	0.986	47.259	17	0.91	4655_CARA_HILIC_pos_SIRIUS_merge_28613	-5.019	4.793
27766	C20H40FN3O6	[M - H4O2 + H]+	0.986	40.317	16	0.785	3615_CARA_HILIC_pos_SIRIUS_merge_27766	-89552.639	7.509
17163	C23H43NO4	[M + H3N + H]+	0.986	20.321	6	0.938	5584_CARA_HILIC_pos_SIRIUS_merge_17163	-2.972	2.546
1427	C50H94O6	[M + H3N + H]+	0.986	18.525	3	0.77	3053_CARA_HILIC_pos_SIRIUS_merge_1427	-2.802	2.629
25751	C24H48N2O2	[M - H2O + H]+	0.986	12.622	3	0.822	4599_CARA_HILIC_pos_SIRIUS_merge_25751	-47476.224	2.662
4753	C28H55NO3	[M - H4O2 + H]+	0.986	8.843	5	0.514	174_CARA_HILIC_pos_SIRIUS_merge_4753	-86096.453	6.882
5068	C13H28O8	[M + H]+	0.986	65.815	13	0.776	3735_CARA_HILIC_pos_SIRIUS_merge_5068	-5.41	6.986
5224	C34H64Br3N3O13	[M - H4O2 + H]+	0.986	46.13	29	0.41	5986_CARA_HILIC_pos_SIRIUS_merge_5224	-38978.205	4.558
7038	C14H26N2O5	[M + H]+	0.986	37.303	12	0.933	5490_CARA_HILIC_pos_SIRIUS_merge_7038	-4.117	2.027
1891	C39H76N2O5	[M + H3N + H]+	0.986	-1.152	8	0.407	1978_CARA_HILIC_pos_SIRIUS_merge_1891	9.918	6.378
6758	C17H25N7O6	[M + H]+	0.986	42.135	14	0.939	4140_CARA_HILIC_pos_SIRIUS_merge_6758	-4.734	4.653
3505	C18H38O8	[M - H2O + H]+	0.986	11.898	3	0.75	464_CARA_HILIC_pos_SIRIUS_merge_3505	-49309.15	5.494
13182	C16H22BN5O5	[M - H2O + H]+	0.986	27.892	9	0.929	1146_CARA_HILIC_pos_SIRIUS_merge_13182	-50425.922	4.682
7676	C10H11FO	[M + H]+	0.986	59.617	13	0.983	2241_CARA_HILIC_pos_SIRIUS_merge_7676	-9.993	7.927
2049	C19H34O12	[M - H2O + H]+	0.986	52.588	16	0.811	1202_CARA_HILIC_pos_SIRIUS_merge_2049	-41204.707	5.559
12585	C16H31NO3	[M + H3N + H]+	0.986	18.221	4	0.781	1628_CARA_HILIC_pos_SIRIUS_merge_12585	-4.021	8.265
13963	C29H59N11O4	[M + H]+	0.986	18.159	10	0.625	1881_CARA_HILIC_pos_SIRIUS_merge_13963	-3.393	3.915
1275	C17H39N5	[M + Na]+	0.986	183.846	45	0.547	4397_CARA_HILIC_pos_SIRIUS_merge_1275	3.072	6.422
1149	C24H39NO6	[M + H3N + H]+	0.986	91.662	43	0.831	5040_CARA_HILIC_pos_SIRIUS_merge_1149	6.669	4.215
393	C16H15NO2	[M + H3N + H]+	0.986	61.674	11	0.87	6447_CARA_HILIC_pos_SIRIUS_merge_393	-3.704	3.925
5854	C27H49NO	[M + Na]+	0.986	46.783	20	0.768	5466_CARA_HILIC_pos_SIRIUS_merge_5854	3.434	7.094
1652	C47H91N5O4	[M + H]+	0.986	28.017	20	0.725	3056_CARA_HILIC_pos_SIRIUS_merge_1652	8.242	4.423
1830	C34H64O5	[M + H3N + H]+	0.986	6.783	4	0.268	3406_CARA_HILIC_pos_SIRIUS_merge_1830	-4.208	4.944
1864	C25H46B2N2O6	[M - H4O2 + H]+	0.985	116.81	40	0.596	846_CARA_HILIC_pos_SIRIUS_merge_1864	-79098.844	6.876
793	C16H26NO6	[M - H2O + H]+	0.985	62.877	13	0.823	12_CARA_HILIC_pos_SIRIUS_merge_793	-57870.202	6.794
2236	C9H20O4	[M + H]+	0.985	32.041	4	0.877	1402_CARA_HILIC_pos_SIRIUS_merge_2236	-6.915	15.191
14000	C31H57N9O9	[M - H4O2 + H]+	0.985	31.416	14	0.505	4297_CARA_HILIC_pos_SIRIUS_merge_14000	-54204.363	6.416
1631	C55H111NO3	[M + Na]+	0.985	7.638	6	0.432	5417_CARA_HILIC_pos_SIRIUS_merge_1631	-7.373	2.635
4662	C27H48O3	[M + H3N + H]+	0.985	7.441	3	0.674	3663_CARA_HILIC_pos_SIRIUS_merge_4662	-5.18	4.909
4595	C26H51NO	[M + H]+	0.985	0.615	1	0.0	277_CARA_HILIC_pos_SIRIUS_merge_4595	-2.641	4.122
10720	C34H61BN4O7	[M + H]+	0.985	143.131	48	0.469	985_CARA_HILIC_pos_SIRIUS_merge_10720	-4.378	4.32
822	C13H12BClO3	[M + H3N + H]+	0.985	41.452	16	0.766	1725_CARA_HILIC_pos_SIRIUS_merge_822	-5.946	6.891
2194	C48H99NO6	[M + Na]+	0.985	23.935	7	0.816	4039_CARA_HILIC_pos_SIRIUS_merge_2194	3.016	3.584
839	C23H51N5O2	[M + Na]+	0.985	18.502	8	0.634	3678_CARA_HILIC_pos_SIRIUS_merge_839	-1.319	6.168
4927	C16H32O10	[M + H]+	0.985	20.596	3	0.51	2892_CARA_HILIC_pos_SIRIUS_merge_4927	-1.619	15.024
19111	C26H50N3O6P	[M + H]+	0.985	44.776	14	0.646	57_CARA_HILIC_pos_SIRIUS_merge_19111	-5.822	4.402
18644	C10H16N2O4S3	[M + H]+	0.985	41.746	16	0.969	4354_CARA_HILIC_pos_SIRIUS_merge_18644	-3.066	5.206
17608	C20H40FN3O6	[M - H4O2 + H]+	0.985	39.676	16	0.785	4103_CARA_HILIC_pos_SIRIUS_merge_17608	-89551.284	9.471
4618	C11H15N5O5	[M + H]+	0.985	22.385	10	0.976	3373_CARA_HILIC_pos_SIRIUS_merge_4618	5.384	4.157
535	C36H76NO3P	[M + Na]+	0.985	14.654	7	0.894	2126_CARA_HILIC_pos_SIRIUS_merge_535	6.4	5.469
9675	C6H10O5	[M + H3N + H]+	0.985	15.993	3	1.0	3348_CARA_HILIC_pos_SIRIUS_merge_9675	-5.825	7.6
23664	C27H60N6O2	[M + Na]+	0.985	45.365	17	0.74	4643_CARA_HILIC_pos_SIRIUS_merge_23664	8.795	9.542
22964	C27H44O	[M + H3N + H]+	0.985	19.966	8	0.867	5931_CARA_HILIC_pos_SIRIUS_merge_22964	2.382	2.511
8897	C14H27NO	[M + H]+	0.985	0.741	1	0.0	2022_CARA_HILIC_pos_SIRIUS_merge_8897	-2.833	2.903
4906	C23H32N4O8	[M - H4O2 + H]+	0.985	49.868	19	0.995	602_CARA_HILIC_pos_SIRIUS_merge_4906	-78788.885	3.689
24824	C19H32N4O11	[M - H4O2 + H]+	0.985	22.022	7	0.586	5816_CARA_HILIC_pos_SIRIUS_merge_24824	-78784.775	2.91
12517	C30H61N3O6	[M + H]+	0.985	21.391	7	0.519	3897_CARA_HILIC_pos_SIRIUS_merge_12517	-3.949	5.338
5280	C43H91N11O6	[M - H4O2 + H]+	0.985	11.419	10	0.475	4338_CARA_HILIC_pos_SIRIUS_merge_5280	-43791.224	2.918
13123	C25H53NO4	[M - H2O + H]+	0.985	3.657	3	0.119	5592_CARA_HILIC_pos_SIRIUS_merge_13123	-43466.858	4.16
11144	C48H87O3P	[M + H3N + H]+	0.985	1.919	4	0.501	1010_CARA_HILIC_pos_SIRIUS_merge_11144	-8.82	3.735
11244	C20H36F2N2O3	[M + Na]+	0.984	52.42	18	0.882	4754_CARA_HILIC_pos_SIRIUS_merge_11244	9.872	4.736
3273	C40H66O	[M + H]+	0.984	82.689	16	0.839	4374_CARA_HILIC_pos_SIRIUS_merge_3273	-0.254	4.932
4146	C37H68O5	[M + H3N + H]+	0.984	65.056	26	0.675	6152_CARA_HILIC_pos_SIRIUS_merge_4146	-3.113	2.88
27368	C25H51FO2	[M + Na]+	0.984	49.6	19	0.748	3355_CARA_HILIC_pos_SIRIUS_merge_27368	9.333	3.938
24531	C19H32N4O11	[M - H4O2 + H]+	0.984	21.938	7	0.586	6532_CARA_HILIC_pos_SIRIUS_merge_24531	-78783.831	2.969
7238	C9H16N4O4	[M + Na]+	0.984	21.809	10	0.978	181_CARA_HILIC_pos_SIRIUS_merge_7238	6.83	6.618
2178	C8H12O6	[M + H3N + H]+	0.984	47.238	15	0.912	3192_CARA_HILIC_pos_SIRIUS_merge_2178	-2.313	5.63
10641	C31H49F2N5O6	[M - H2O + H]+	0.984	59.624	29	0.761	3871_CARA_HILIC_pos_SIRIUS_merge_10641	-29602.996	3.598
4347	C40H74O5	[M + H3N + H]+	0.984	49.712	13	0.607	5892_CARA_HILIC_pos_SIRIUS_merge_4347	2.067	3.187
1775	C12H22O11	[M + H]+	0.984	26.486	7	0.8	2625_CARA_HILIC_pos_SIRIUS_merge_1775	-2.296	7.209
6320	C30H60N2O3	[M + H]+	0.984	11.304	2	0.624	5105_CARA_HILIC_pos_SIRIUS_merge_6320	2.874	3.473
11718	C11H22ClNO2	[M + Na]+	0.984	36.147	19	0.817	6408_CARA_HILIC_pos_SIRIUS_merge_11718	-3.593	4.689
10544	C24H47NO3	[M + H3N + H]+	0.984	12.033	3	0.666	2257_CARA_HILIC_pos_SIRIUS_merge_10544	-2.937	2.178
47	C41H58N6O3	[M + H]+	0.984	16.529	14	0.858	4564_CARA_HILIC_pos_SIRIUS_merge_47	-0.024	1.894
6754	C42H92N8	[M + Na]+	0.984	9.78	7	0.63	2200_CARA_HILIC_pos_SIRIUS_merge_6754	2.849	2.706
4835	C26H40N2O2	[M + H3N + H]+	0.983	25.42	8	0.724	1023_CARA_HILIC_pos_SIRIUS_merge_4835	-6.051	4.068
9243	C20H35BN4O8	[M - H4O2 + H]+	0.983	91.572	44	0.926	770_CARA_HILIC_pos_SIRIUS_merge_9243	-82958.414	5.153
1003	C21H36N2O2	[M + K]+	0.983	39.113	16	0.976	3532_CARA_HILIC_pos_SIRIUS_merge_1003	-8.874	6.722
19391	C19H30N6O10	[M - H2O + H]+	0.983	26.574	9	0.971	4134_CARA_HILIC_pos_SIRIUS_merge_19391	-37124.338	3.479
8226	C13H21NO12	[M + H]+	0.983	29.259	7	0.328	1789_CARA_HILIC_pos_SIRIUS_merge_8226	-1.696	5.979
4417	C5H11FO3	[M - H4O2 + H]+	0.983	18.658	6	1.0	4758_CARA_HILIC_pos_SIRIUS_merge_4417	-349556.288	9.363
16832	C6H14O6	[M + Na]+	0.983	5.978	1	0.0	1043_CARA_HILIC_pos_SIRIUS_merge_16832	0.688	0.277
3427	C19H39N5O7	[M + Na]+	0.983	46.719	15	0.957	5309_CARA_HILIC_pos_SIRIUS_merge_3427	1.335	2.584
7036	C12H23N3O6	[M + H]+	0.983	58.629	18	0.926	1353_CARA_HILIC_pos_SIRIUS_merge_7036	-2.489	6.272
1247	C39H80N4O	[M - H2O + H]+	0.983	6.114	3	0.974	5827_CARA_HILIC_pos_SIRIUS_merge_1247	-29834.239	1.622
20698	C6H13N3O3	[M + Na]+	0.983	2.636	2	1.0	2959_CARA_HILIC_pos_SIRIUS_merge_20698	-6.623	5.011
19139	C12H15FN2O4	[M + H3N + H]+	0.982	35.622	12	0.746	2025_CARA_HILIC_pos_SIRIUS_merge_19139	-6.978	3.435
28555	C20H24N8O6	[M + H3N + H]+	0.982	45.98	12	0.852	2249_CARA_HILIC_pos_SIRIUS_merge_28555	-6.948	5.626
803	C24H40O12	[M + H3N + H]+	0.982	41.644	18	0.81	1775_CARA_HILIC_pos_SIRIUS_merge_803	-3.348	4.33
8944	C32H65NO11	[M + H]+	0.982	36.591	10	0.857	4448_CARA_HILIC_pos_SIRIUS_merge_8944	-0.372	6.666
6138	C18H26N6O6	[M + H]+	0.982	23.23	8	0.907	4224_CARA_HILIC_pos_SIRIUS_merge_6138	-4.393	4.724
2264	C50H101NO6	[M + Na]+	0.982	21.659	20	0.795	5046_CARA_HILIC_pos_SIRIUS_merge_2264	3.821	3.311
6705	C33H67N5O12	[M - H4O2 + H]+	0.982	10.915	21	0.843	658_CARA_HILIC_pos_SIRIUS_merge_6705	-52165.996	4.828
6798	C30H55N3O6	[M + K]+	0.982	25.348	16	0.909	901_CARA_HILIC_pos_SIRIUS_merge_6798	-3.114	6.227
16268	C28H49NO3S	[M + H3N + H]+	0.982	27.724	10	0.895	3234_CARA_HILIC_pos_SIRIUS_merge_16268	3.537	4.571
1967	C17H13F6N2O8P	[M + K]+	0.982	27.863	11	0.98	5486_CARA_HILIC_pos_SIRIUS_merge_1967	-0.053	2.133
900	C23H28N4O4	[M + H3N + H]+	0.982	25.921	12	0.793	1381_CARA_HILIC_pos_SIRIUS_merge_900	-1.087	7.336
2322	C51H101NO6	[M + Na]+	0.982	15.976	16	0.781	5202_CARA_HILIC_pos_SIRIUS_merge_2322	3.53	4.375
7223	C11H14N2O3	[M + Na]+	0.982	14.843	4	0.904	1961_CARA_HILIC_pos_SIRIUS_merge_7223	5.863	4.424
1944	C33H71N7O2	[M + H]+	0.982	9.13	6	0.329	478_CARA_HILIC_pos_SIRIUS_merge_1944	0.333	5.531
2987	C22H30N6O7	[M + H]+	0.982	30.42	18	0.989	572_CARA_HILIC_pos_SIRIUS_merge_2987	-1.575	1.763
16293	C14H16BFO3	[M + H3N + H]+	0.982	29.661	7	0.784	5531_CARA_HILIC_pos_SIRIUS_merge_16293	8.919	5.694
2383	C38H73NO5S	[M + H]+	0.982	89.37	48	0.713	5118_CARA_HILIC_pos_SIRIUS_merge_2383	2.556	4.839
